"x"
"1",0.0508
"2",0.0514
"3",0.054
"4",0.0565
"5",0.0672
"6",0.0601
"7",0.0671
"8",0.0656
"9",0.0745
"10",0.076
"11",0.0789
"12",0.0844
"13",0.0845
"14",0.0961
"15",0.0942
"16",0.0998
"17",0.1021
"18",0.1044
"19",0.1142
"20",0.1121
"21",0.12
"22",0.1213
"23",0.1213
"24",0.1301
"25",0.1336
"26",0.141
"27",0.1451
"28",0.1525
"29",0.1586
"30",0.1546
"31",0.1645
"32",0.1745
"33",0.1669
"34",0.1732
"35",0.1829
"36",0.1912
"37",0.2019
"38",0.2017
"39",0.1929
"40",0.2095
"41",0.223
"42",0.2177
"43",0.2282
"44",0.2283
"45",0.2308
"46",0.2465
"47",0.2497
"48",0.2568
"49",0.2591
"50",0.2662
"51",0.28
"52",0.2766
"53",0.2862
"54",0.2936
"55",0.2943
"56",0.2973
"57",0.312
"58",0.3079
"59",0.3275
"60",0.3365
"61",0.332
"62",0.3408
"63",0.348
"64",0.349
"65",0.3632
"66",0.367
"67",0.3715
"68",0.389
"69",0.3948
"70",0.39
"71",0.4007
"72",0.4009
"73",0.4038
"74",0.4143
"75",0.4176
"76",0.4305
"77",0.4474
"78",0.4337
"79",0.4467
"80",0.4535
"81",0.4634
"82",0.4625
"83",0.472
"84",0.4638
"85",0.4868
"86",0.4872
"87",0.4916
"88",0.4971
"89",0.5042
"90",0.506
"91",0.5216
"92",0.5271
"93",0.5335
"94",0.5402
"95",0.5418
"96",0.5435
"97",0.5593
"98",0.5649
"99",0.5591
"100",0.5633
"101",0.5757
"102",0.5892
"103",0.5951
"104",0.5918
"105",0.5908
"106",0.6061
"107",0.6088
"108",0.6159
"109",0.6147
"110",0.6193
"111",0.6299
"112",0.6297
"113",0.6415
"114",0.6431
"115",0.6462
"116",0.6481
"117",0.6547
"118",0.6554
"119",0.6662
"120",0.6628
"121",0.6787
"122",0.6744
"123",0.6796
"124",0.6844
"125",0.6984
"126",0.7
"127",0.6986
"128",0.7055
"129",0.701
"130",0.712
"131",0.7124
"132",0.7221
"133",0.7282
"134",0.7274
"135",0.7271
"136",0.7318
"137",0.7474
"138",0.7453
"139",0.7438
"140",0.7555
"141",0.7492
"142",0.753
"143",0.7647
"144",0.7642
"145",0.7756
"146",0.778
"147",0.7754
"148",0.7797
"149",0.7764
"150",0.7786
"151",0.7907
"152",0.7901
"153",0.7922
"154",0.8014
"155",0.7974
"156",0.8067
"157",0.8034
"158",0.8153
"159",0.8152
"160",0.8168
"161",0.8159
"162",0.8182
"163",0.8274
"164",0.825
"165",0.8235
"166",0.8339
"167",0.8309
"168",0.8406
"169",0.8396
"170",0.8502
"171",0.8472
"172",0.8444
"173",0.8509
"174",0.8479
"175",0.8518
"176",0.8539
"177",0.856
"178",0.8599
"179",0.8631
"180",0.8663
"181",0.8628
"182",0.8685
"183",0.8691
"184",0.8767
"185",0.8769
"186",0.8731
"187",0.8794
"188",0.8818
"189",0.8852
"190",0.8869
"191",0.89
"192",0.8846
"193",0.8869
"194",0.8895
"195",0.8884
"196",0.8949
"197",0.8942
"198",0.9021
"199",0.8969
"200",0.8993
"201",0.9022
"202",0.9002
"203",0.9111
"204",0.9041
"205",0.9094
"206",0.913
"207",0.9149
"208",0.9143
"209",0.9188
"210",0.9162
"211",0.9146
