"","x"
"1",0.987
"2",0.988
"3",0.992
"4",0.992
"5",0.987
"6",0.98
"7",0.988
"8",0.987
"9",0.988
"10",0.987
"11",0.979
"12",0.986
"13",0.98
"14",0.987
"15",0.989
"16",0.981
"17",0.978
"18",0.983
"19",0.988
"20",0.984
"21",0.981
"22",0.979
"23",0.987
"24",0.982
"25",0.983
"26",0.977
"27",0.98
"28",0.979
"29",0.966
"30",0.977
"31",0.975
"32",0.979
"33",0.979
"34",0.982
"35",0.972
"36",0.977
"37",0.971
"38",0.979
"39",0.977
"40",0.976
"41",0.976
"42",0.972
"43",0.966
"44",0.962
"45",0.972
"46",0.974
"47",0.963
"48",0.979
"49",0.975
"50",0.977
"51",0.96
"52",0.972
"53",0.974
"54",0.969
"55",0.964
"56",0.965
"57",0.97
"58",0.963
"59",0.964
"60",0.961
"61",0.959
"62",0.959
"63",0.963
"64",0.954
"65",0.968
"66",0.959
"67",0.967
"68",0.96
"69",0.952
"70",0.946
"71",0.964
"72",0.949
"73",0.948
"74",0.957
"75",0.964
"76",0.953
"77",0.941
"78",0.948
"79",0.948
"80",0.958
"81",0.952
"82",0.963
"83",0.94
"84",0.948
"85",0.954
"86",0.946
"87",0.954
"88",0.943
"89",0.946
"90",0.946
"91",0.939
"92",0.943
"93",0.94
"94",0.954
"95",0.943
"96",0.933
"97",0.945
"98",0.937
"99",0.955
"100",0.934
"101",0.932
"102",0.931
"103",0.933
"104",0.936
"105",0.93
"106",0.925
"107",0.937
"108",0.938
"109",0.926
"110",0.933
"111",0.923
"112",0.937
"113",0.942
"114",0.928
"115",0.915
"116",0.92
"117",0.906
"118",0.915
"119",0.921
"120",0.918
"121",0.906
"122",0.895
"123",0.914
"124",0.896
"125",0.911
"126",0.919
"127",0.919
"128",0.923
"129",0.903
"130",0.896
"131",0.912
"132",0.921
"133",0.912
"134",0.892
"135",0.912
"136",0.903
"137",0.906
"138",0.903
"139",0.92
"140",0.91
"141",0.897
"142",0.891
"143",0.909
"144",0.881
"145",0.891
"146",0.914
"147",0.892
"148",0.873
"149",0.887
"150",0.884
"151",0.873
"152",0.886
"153",0.888
"154",0.89
"155",0.875
"156",0.866
"157",0.865
"158",0.878
"159",0.871
"160",0.877
"161",0.864
"162",0.863
"163",0.878
"164",0.872
"165",0.887
"166",0.883
"167",0.854
"168",0.863
"169",0.862
"170",0.849
"171",0.888
"172",0.867
"173",0.847
"174",0.872
"175",0.859
"176",0.854
"177",0.851
"178",0.851
"179",0.848
"180",0.855
"181",0.85
"182",0.847
"183",0.836
"184",0.848
"185",0.843
"186",0.819
"187",0.853
"188",0.85
"189",0.829
"190",0.841
"191",0.815
"192",0.838
"193",0.844
"194",0.838
"195",0.834
"196",0.796
"197",0.815
"198",0.814
"199",0.824
"200",0.822
"201",0.807
"202",0.822
"203",0.83
"204",0.821
"205",0.82
"206",0.843
"207",0.812
"208",0.787
"209",0.82
"210",0.805
"211",0.808
"212",0.784
"213",0.789
"214",0.815
"215",0.811
"216",0.792
"217",0.777
"218",0.792
"219",0.794
"220",0.783
"221",0.81
"222",0.795
"223",0.788
"224",0.803
"225",0.791
"226",0.785
"227",0.786
"228",0.756
"229",0.784
"230",0.774
"231",0.801
"232",0.77
"233",0.78
"234",0.745
"235",0.79
"236",0.775
"237",0.761
"238",0.748
"239",0.764
"240",0.752
"241",0.754
"242",0.752
"243",0.771
"244",0.76
"245",0.736
"246",0.74
"247",0.761
"248",0.765
"249",0.769
"250",0.746
"251",0.759
"252",0.735
"253",0.748
"254",0.762
"255",0.736
"256",0.725
"257",0.738
"258",0.709
"259",0.724
"260",0.725
"261",0.738
"262",0.711
"263",0.712
"264",0.744
"265",0.737
"266",0.735
"267",0.732
"268",0.703
"269",0.715
"270",0.712
"271",0.722
"272",0.719
"273",0.704
