"","x"
"1",0.9983
"2",0.9983
"3",0.998
"4",0.9982
"5",0.9978
"6",0.9973
"7",0.9979
"8",0.9975
"9",0.9978
"10",0.9979
"11",0.998
"12",0.9966
"13",0.9968
"14",0.9969
"15",0.9962
"16",0.9975
"17",0.9975
"18",0.9966
"19",0.9967
"20",0.9957
"21",0.9949
"22",0.9958
"23",0.996
"24",0.9948
"25",0.9951
"26",0.9948
"27",0.9942
"28",0.9953
"29",0.9926
"30",0.994
"31",0.9944
"32",0.995
"33",0.9936
"34",0.9939
"35",0.9918
"36",0.9927
"37",0.9936
"38",0.9922
"39",0.9915
"40",0.9924
"41",0.992
"42",0.9926
"43",0.9902
"44",0.9912
"45",0.9901
"46",0.992
"47",0.9899
"48",0.9912
"49",0.9893
"50",0.989
"51",0.9881
"52",0.9887
"53",0.9874
"54",0.9881
"55",0.9874
"56",0.9891
"57",0.9867
"58",0.9864
"59",0.9898
"60",0.9861
"61",0.9872
"62",0.986
"63",0.9853
"64",0.9845
"65",0.9847
"66",0.9855
"67",0.9867
"68",0.9823
"69",0.9839
"70",0.9847
"71",0.9806
"72",0.9799
"73",0.9821
"74",0.9818
"75",0.9824
"76",0.9803
"77",0.9797
"78",0.9788
"79",0.9794
"80",0.98
"81",0.9787
"82",0.9791
"83",0.9789
"84",0.9755
"85",0.9732
"86",0.9751
"87",0.9742
"88",0.9727
"89",0.9734
"90",0.9743
"91",0.975
"92",0.9746
"93",0.9726
"94",0.9713
"95",0.973
"96",0.9721
"97",0.9681
"98",0.9695
"99",0.9677
"100",0.9683
"101",0.9694
"102",0.9667
"103",0.9667
"104",0.9688
"105",0.9664
"106",0.9661
"107",0.9631
"108",0.9654
"109",0.9659
"110",0.9634
"111",0.9616
"112",0.9616
"113",0.9629
"114",0.9581
"115",0.9631
"116",0.9592
"117",0.9526
"118",0.9596
"119",0.9594
"120",0.9589
"121",0.9572
"122",0.9544
"123",0.9556
"124",0.9555
"125",0.956
"126",0.9523
"127",0.9456
"128",0.9487
"129",0.9512
"130",0.9503
"131",0.9479
"132",0.9473
"133",0.9459
"134",0.9503
"135",0.9476
"136",0.9496
"137",0.9415
"138",0.9432
"139",0.9429
"140",0.9464
"141",0.9423
"142",0.9381
"143",0.9368
"144",0.9422
"145",0.9407
"146",0.9323
"147",0.9343
"148",0.939
"149",0.9345
"150",0.9335
"151",0.9334
"152",0.9346
"153",0.9338
"154",0.9279
"155",0.9309
"156",0.9305
"157",0.9269
"158",0.9278
"159",0.9254
"160",0.9268
"161",0.9222
"162",0.9253
"163",0.9258
"164",0.9219
"165",0.9179
"166",0.9202
"167",0.919
"168",0.9172
"169",0.9176
"170",0.9155
"171",0.9128
"172",0.9162
"173",0.9198
"174",0.9087
"175",0.9053
"176",0.9123
"177",0.909
"178",0.9088
"179",0.9042
"180",0.9083
"181",0.9045
"182",0.909
"183",0.901
"184",0.9028
"185",0.9035
"186",0.8992
"187",0.9005
"188",0.8993
"189",0.893
"190",0.8978
"191",0.8939
"192",0.8936
"193",0.8914
"194",0.8894
"195",0.8952
"196",0.8828
"197",0.8858
"198",0.8869
"199",0.8869
"200",0.8873
"201",0.8852
"202",0.8854
"203",0.8819
"204",0.8811
"205",0.8738
"206",0.8787
"207",0.8769
"208",0.8817
"209",0.8788
"210",0.8777
"211",0.8686
"212",0.8655
"213",0.8699
"214",0.8732
"215",0.8653
"216",0.8708
"217",0.8664
"218",0.8681
"219",0.8677
"220",0.8702
"221",0.865
"222",0.862
"223",0.8604
"224",0.8601
"225",0.8545
"226",0.8526
"227",0.8589
"228",0.8466
"229",0.8526
"230",0.8532
"231",0.8515
"232",0.8447
"233",0.8571
"234",0.8481
"235",0.8379
"236",0.8467
"237",0.8447
"238",0.8518
"239",0.8409
"240",0.8439
"241",0.8309
"242",0.8336
"243",0.8316
"244",0.8398
"245",0.8256
"246",0.8317
"247",0.838
"248",0.835
"249",0.8305
"250",0.8301
"251",0.8248
"252",0.8245
"253",0.8248
"254",0.8195
"255",0.8204
"256",0.8221
"257",0.8106
"258",0.8201
"259",0.8158
"260",0.8107
"261",0.8137
"262",0.8123
"263",0.812
"264",0.8158
"265",0.8153
"266",0.8149
"267",0.8115
"268",0.8048
"269",0.7995
"270",0.8075
"271",0.8033
"272",0.8085
"273",0.8072
"274",0.8022
"275",0.7967
"276",0.7956
"277",0.7942
"278",0.7928
"279",0.7895
"280",0.7922
"281",0.7928
"282",0.7921
"283",0.792
"284",0.7826
"285",0.785
"286",0.7892
"287",0.7818
"288",0.7822
"289",0.776
"290",0.7816
"291",0.7814
"292",0.7783
"293",0.7777
"294",0.769
"295",0.7693
"296",0.7722
"297",0.7659
"298",0.7681
"299",0.7669
"300",0.7583
"301",0.7585
"302",0.7643
"303",0.7652
"304",0.7604
"305",0.7635
"306",0.7562
"307",0.7445
"308",0.7584
"309",0.7547
"310",0.7503
"311",0.7465
"312",0.7545
"313",0.746
"314",0.747
"315",0.7425
"316",0.7443
"317",0.7424
"318",0.7391
"319",0.7379
"320",0.7342
"321",0.7437
"322",0.7388
"323",0.7422
"324",0.7261
"325",0.726
"326",0.733
"327",0.7329
"328",0.7279
"329",0.7226
"330",0.7241
"331",0.7306
"332",0.729
"333",0.7232
"334",0.7231
"335",0.711
"336",0.7086
"337",0.7169
"338",0.7223
"339",0.7128
"340",0.7073
"341",0.6975
"342",0.7151
"343",0.7136
"344",0.7069
"345",0.7039
"346",0.7045
"347",0.7079
"348",0.7021
"349",0.6943
"350",0.6945
"351",0.7052
"352",0.6974
"353",0.7005
"354",0.6885
"355",0.6956
"356",0.6869
"357",0.6835
"358",0.6926
"359",0.6923
"360",0.6851
"361",0.6807
"362",0.6802
"363",0.6783
"364",0.6811
"365",0.6749
"366",0.6841
"367",0.6788
"368",0.6772
"369",0.6797
"370",0.6693
"371",0.6673
"372",0.6716
"373",0.6672
"374",0.6704
"375",0.6649
"376",0.6779
"377",0.6685
"378",0.6695
"379",0.6606
"380",0.6649
"381",0.6612
"382",0.6597
"383",0.6563
"384",0.6537
"385",0.6534
"386",0.6591
"387",0.646
"388",0.654
"389",0.6494
