"","x"
"1",0.193
"2",0.178
"3",0.167
"4",0.171
"5",0.18
"6",0.186
"7",0.158
"8",0.183
"9",0.155
"10",0.164
"11",0.182
"12",0.158
"13",0.183
"14",0.184
"15",0.158
"16",0.161
"17",0.159
"18",0.155
"19",0.177
"20",0.161
"21",0.184
"22",0.167
"23",0.171
"24",0.171
"25",0.175
"26",0.16
"27",0.165
"28",0.177
"29",0.17
"30",0.164
"31",0.156
"32",0.15
"33",0.171
"34",0.169
"35",0.176
"36",0.149
"37",0.176
"38",0.158
"39",0.164
"40",0.174
"41",0.167
"42",0.166
"43",0.166
"44",0.166
"45",0.148
"46",0.176
"47",0.161
"48",0.191
"49",0.173
"50",0.188
"51",0.175
"52",0.165
"53",0.159
"54",0.167
"55",0.175
"56",0.17
"57",0.166
"58",0.146
"59",0.164
"60",0.161
"61",0.166
"62",0.153
"63",0.162
"64",0.156
"65",0.152
"66",0.177
"67",0.154
"68",0.147
"69",0.175
"70",0.171
"71",0.137
"72",0.167
"73",0.156
"74",0.159
"75",0.162
"76",0.157
"77",0.157
"78",0.138
"79",0.17
"80",0.159
"81",0.139
"82",0.161
"83",0.151
"84",0.159
"85",0.179
"86",0.165
"87",0.156
"88",0.157
"89",0.156
"90",0.158
"91",0.16
"92",0.14
"93",0.156
"94",0.169
"95",0.162
"96",0.155
"97",0.16
"98",0.137
"99",0.173
"100",0.134
"101",0.167
"102",0.16
"103",0.172
"104",0.158
"105",0.154
"106",0.149
"107",0.171
"108",0.149
"109",0.149
"110",0.133
"111",0.17
"112",0.135
"113",0.16
"114",0.171
"115",0.161
"116",0.159
"117",0.161
"118",0.158
"119",0.135
"120",0.147
"121",0.146
"122",0.151
"123",0.155
"124",0.145
"125",0.144
"126",0.162
"127",0.149
"128",0.141
"129",0.158
"130",0.143
"131",0.156
"132",0.146
"133",0.151
"134",0.124
"135",0.14
"136",0.155
"137",0.151
"138",0.158
"139",0.133
"140",0.168
"141",0.154
"142",0.143
"143",0.148
"144",0.158
"145",0.144
"146",0.141
"147",0.149
"148",0.136
"149",0.162
"150",0.146
"151",0.134
"152",0.142
"153",0.149
"154",0.166
"155",0.153
"156",0.146
"157",0.143
"158",0.148
"159",0.147
"160",0.172
"161",0.148
"162",0.142
"163",0.14
"164",0.137
"165",0.135
"166",0.144
"167",0.144
"168",0.133
"169",0.155
"170",0.168
"171",0.161
"172",0.15
"173",0.137
"174",0.161
"175",0.144
"176",0.13
"177",0.142
"178",0.122
"179",0.164
"180",0.139
"181",0.148
"182",0.154
"183",0.146
"184",0.146
"185",0.15
"186",0.152
"187",0.155
"188",0.142
"189",0.139
"190",0.147
"191",0.153
"192",0.145
"193",0.136
"194",0.132
"195",0.138
"196",0.145
"197",0.132
"198",0.154
"199",0.153
"200",0.126
"201",0.149
"202",0.16
"203",0.131
"204",0.127
"205",0.136
"206",0.14
"207",0.144
"208",0.144
"209",0.131
"210",0.144
"211",0.135
"212",0.12
"213",0.136
"214",0.141
"215",0.14
"216",0.14
"217",0.148
"218",0.139
"219",0.142
"220",0.146
"221",0.128
"222",0.128
"223",0.153
"224",0.122
"225",0.13
"226",0.128
"227",0.106
"228",0.134
"229",0.13
"230",0.123
"231",0.129
"232",0.136
"233",0.12
"234",0.118
"235",0.129
"236",0.151
"237",0.125
"238",0.128
"239",0.108
"240",0.129
"241",0.119
"242",0.139
"243",0.138
"244",0.13
"245",0.14
"246",0.14
"247",0.137
"248",0.139
"249",0.135
"250",0.119
"251",0.112
"252",0.129
"253",0.136
"254",0.142
"255",0.123
"256",0.128
"257",0.126
"258",0.152
"259",0.132
"260",0.141
"261",0.149
"262",0.14
"263",0.135
"264",0.144
"265",0.136
"266",0.114
"267",0.144
"268",0.121
"269",0.134
"270",0.123
"271",0.139
"272",0.139
"273",0.129
"274",0.142
"275",0.133
"276",0.132
"277",0.11
"278",0.122
"279",0.119
"280",0.129
"281",0.139
"282",0.121
"283",0.135
"284",0.144
"285",0.118
"286",0.13
"287",0.119
"288",0.134
"289",0.118
"290",0.134
"291",0.126
"292",0.13
"293",0.116
"294",0.129
"295",0.127
"296",0.115
"297",0.124
"298",0.119
"299",0.126
"300",0.139
"301",0.129
"302",0.139
"303",0.119
"304",0.14
"305",0.15
"306",0.106
"307",0.105
"308",0.135
"309",0.112
"310",0.099
"311",0.116
"312",0.117
"313",0.136
"314",0.125
"315",0.142
"316",0.14
"317",0.117
"318",0.12
"319",0.118
"320",0.14
"321",0.115
"322",0.102
"323",0.117
"324",0.121
"325",0.122
"326",0.131
"327",0.107
"328",0.1
"329",0.126
"330",0.116
"331",0.108
"332",0.128
"333",0.124
"334",0.122
"335",0.114
"336",0.123
"337",0.135
"338",0.117
"339",0.121
"340",0.103
"341",0.106
"342",0.115
"343",0.096
"344",0.115
"345",0.104
"346",0.127
"347",0.125
"348",0.122
"349",0.119
"350",0.116
"351",0.124
"352",0.126
"353",0.088
"354",0.103
"355",0.128
"356",0.114
"357",0.12
"358",0.124
"359",0.115
"360",0.124
"361",0.124
"362",0.12
"363",0.115
"364",0.119
"365",0.114
"366",0.105
"367",0.12
"368",0.133
"369",0.107
"370",0.118
"371",0.116
"372",0.113
"373",0.099
"374",0.104
"375",0.094
"376",0.095
"377",0.11
"378",0.124
"379",0.118
"380",0.103
"381",0.123
"382",0.109
"383",0.111
"384",0.127
"385",0.097
"386",0.112
"387",0.109
"388",0.118
"389",0.109
"390",0.099
"391",0.11
"392",0.112
"393",0.099
"394",0.086
"395",0.112
"396",0.102
"397",0.121
"398",0.111
"399",0.107
"400",0.099
"401",0.103
"402",0.116
"403",0.094
"404",0.1
"405",0.108
"406",0.116
"407",0.107
"408",0.094
"409",0.122
"410",0.101
"411",0.101
"412",0.114
"413",0.108
"414",0.098
"415",0.116
"416",0.111
"417",0.089
"418",0.114
"419",0.118
"420",0.103
"421",0.105
"422",0.116
"423",0.117
"424",0.111
"425",0.1
"426",0.093
"427",0.102
"428",0.098
"429",0.103
"430",0.111
"431",0.11
"432",0.101
"433",0.096
"434",0.107
"435",0.1
"436",0.101
"437",0.091
"438",0.096
"439",0.093
"440",0.106
"441",0.102
"442",0.1
"443",0.109
"444",0.107
"445",0.12
"446",0.104
"447",0.112
"448",0.125
"449",0.109
"450",0.108
"451",0.108
"452",0.096
"453",0.1
"454",0.097
"455",0.107
"456",0.121
"457",0.1
"458",0.108
"459",0.086
"460",0.099
"461",0.107
"462",0.096
"463",0.111
"464",0.1
"465",0.103
"466",0.113
"467",0.097
"468",0.097
"469",0.103
"470",0.074
"471",0.1
"472",0.112
"473",0.093
"474",0.104
"475",0.097
"476",0.11
"477",0.099
"478",0.08
"479",0.104
"480",0.098
"481",0.102
"482",0.108
"483",0.108
"484",0.073
"485",0.114
"486",0.096
"487",0.095
"488",0.084
"489",0.096
"490",0.104
"491",0.088
"492",0.105
"493",0.107
"494",0.091
"495",0.099
"496",0.092
"497",0.086
"498",0.098
"499",0.094
"500",0.093
"501",0.099
"502",0.104
"503",0.117
"504",0.095
"505",0.099
"506",0.091
"507",0.091
"508",0.099
"509",0.097
"510",0.096
"511",0.084
"512",0.106
"513",0.09
"514",0.082
"515",0.103
"516",0.103
"517",0.091
"518",0.099
"519",0.091
"520",0.096
"521",0.081
"522",0.078
"523",0.101
"524",0.092
"525",0.121
"526",0.082
"527",0.091
"528",0.096
"529",0.101
"530",0.094
"531",0.102
"532",0.085
"533",0.093
"534",0.083
"535",0.088
"536",0.101
"537",0.077
"538",0.099
"539",0.087
"540",0.097
"541",0.074
"542",0.099
"543",0.091
"544",0.09
"545",0.087
"546",0.085
"547",0.083
"548",0.082
"549",0.076
"550",0.091
"551",0.078
"552",0.078
"553",0.096
"554",0.101
"555",0.074
"556",0.093
"557",0.103
"558",0.092
"559",0.09
"560",0.102
"561",0.071
"562",0.091
"563",0.09
"564",0.091
"565",0.089
"566",0.092
"567",0.083
"568",0.088
"569",0.101
"570",0.081
"571",0.069
"572",0.094
"573",0.092
"574",0.09
"575",0.081
"576",0.079
"577",0.111
"578",0.092
"579",0.088
"580",0.096
"581",0.098
"582",0.078
"583",0.079
"584",0.085
"585",0.093
"586",0.079
"587",0.073
"588",0.081
"589",0.078
"590",0.095
"591",0.081
"592",0.105
"593",0.082
"594",0.092
"595",0.097
"596",0.092
"597",0.093
"598",0.084
"599",0.082
"600",0.09
"601",0.079
"602",0.068
"603",0.08
"604",0.08
"605",0.095
"606",0.074
"607",0.078
"608",0.067
"609",0.067
"610",0.073
"611",0.098
"612",0.089
"613",0.093
"614",0.085
"615",0.09
"616",0.089
"617",0.085
"618",0.077
"619",0.072
"620",0.07
"621",0.083
"622",0.069
"623",0.09
"624",0.092
"625",0.09
"626",0.08
"627",0.076
"628",0.065
"629",0.082
"630",0.079
"631",0.076
"632",0.074
"633",0.075
"634",0.081
"635",0.087
"636",0.069
"637",0.072
"638",0.092
"639",0.078
"640",0.089
"641",0.076
