"","x"
"1",0.9999
"2",0.9998
"3",0.9999
"4",1
"5",0.9996
"6",1
"7",0.9998
"8",0.9999
"9",1
"10",0.9999
"11",1
"12",0.9998
"13",0.9997
"14",0.9999
"15",0.9999
"16",0.9999
"17",1
"18",0.9999
"19",1
"20",0.9995
"21",0.9999
"22",0.9994
"23",1
"24",0.9998
"25",0.9999
"26",0.9998
"27",0.9999
"28",0.9999
"29",0.9998
"30",0.9999
"31",0.9999
"32",0.9997
"33",0.9998
"34",1
"35",1
"36",0.9999
"37",0.9998
"38",0.9998
"39",1
"40",0.9998
"41",0.9996
"42",0.9997
"43",0.9996
"44",0.9998
"45",0.9998
"46",0.9999
"47",0.9998
"48",0.9995
"49",0.9994
"50",0.9994
"51",0.9996
"52",0.9996
"53",0.9997
"54",0.9994
"55",0.9997
"56",0.9994
"57",0.9997
"58",0.9994
"59",0.9998
"60",0.9992
"61",0.9997
"62",0.9995
"63",0.999
"64",0.9993
"65",0.9997
"66",0.9994
"67",0.999
"68",0.9992
"69",0.999
"70",0.9989
"71",0.9994
"72",0.9992
"73",0.9993
"74",0.9993
"75",0.9991
"76",0.9988
"77",0.9988
"78",0.9992
"79",0.9988
"80",0.9991
"81",0.9991
"82",0.9988
"83",0.9987
"84",0.999
"85",0.9991
"86",0.9983
"87",0.9987
"88",0.9988
"89",0.9984
"90",0.9973
"91",0.9986
"92",0.999
"93",0.999
"94",0.9988
"95",0.9976
"96",0.9986
"97",0.998
"98",0.9993
"99",0.9996
"100",0.9978
"101",0.9987
"102",0.998
"103",0.9981
"104",0.9968
"105",0.9978
"106",0.9977
"107",0.9982
"108",0.9984
"109",0.9982
"110",0.9978
"111",0.9975
"112",0.9971
"113",0.9977
"114",0.9979
"115",0.9976
"116",0.9982
"117",0.9978
"118",0.9975
"119",0.9983
"120",0.9969
"121",0.9968
"122",0.9976
"123",0.9972
"124",0.9976
"125",0.9961
"126",0.9968
"127",0.9968
"128",0.9951
"129",0.9954
"130",0.9964
"131",0.996
"132",0.9963
"133",0.9966
"134",0.997
"135",0.9957
"136",0.9965
"137",0.9962
"138",0.9962
"139",0.9961
"140",0.9964
"141",0.9946
"142",0.9957
"143",0.9961
"144",0.995
"145",0.9946
"146",0.9961
"147",0.9959
"148",0.9949
"149",0.9951
"150",0.9955
"151",0.9955
"152",0.9938
"153",0.9933
"154",0.9944
"155",0.9946
"156",0.9939
"157",0.9947
"158",0.9931
"159",0.994
"160",0.993
"161",0.9933
"162",0.9916
"163",0.9929
"164",0.9931
"165",0.9933
"166",0.993
"167",0.9933
"168",0.9922
"169",0.992
"170",0.9921
"171",0.9915
"172",0.9916
"173",0.9914
"174",0.9916
"175",0.991
"176",0.9905
"177",0.9918
"178",0.9904
"179",0.9921
"180",0.992
"181",0.9897
"182",0.9928
"183",0.9905
"184",0.9887
"185",0.9896
"186",0.9868
"187",0.9904
"188",0.9888
"189",0.9896
"190",0.9875
"191",0.989
"192",0.9878
"193",0.9901
"194",0.9884
"195",0.9884
"196",0.9888
"197",0.9883
"198",0.9887
"199",0.9866
"200",0.9869
"201",0.9869
"202",0.987
"203",0.9848
"204",0.9862
"205",0.986
"206",0.9853
"207",0.9846
"208",0.9843
"209",0.9854
"210",0.9861
"211",0.9866
"212",0.9841
"213",0.9825
"214",0.9837
"215",0.9836
"216",0.9827
"217",0.9833
"218",0.9812
"219",0.9844
"220",0.9805
"221",0.9822
"222",0.9816
"223",0.9799
"224",0.9816
"225",0.9815
"226",0.9795
"227",0.9798
"228",0.9791
"229",0.9794
"230",0.9787
"231",0.9791
"232",0.9783
"233",0.9771
"234",0.9793
"235",0.9779
"236",0.9788
"237",0.9778
"238",0.9756
"239",0.9763
"240",0.9762
"241",0.9742
"242",0.9753
"243",0.9746
"244",0.9729
"245",0.9726
"246",0.9755
"247",0.9724
"248",0.9719
"249",0.9725
"250",0.9714
"251",0.9718
"252",0.9689
"253",0.9759
"254",0.9739
"255",0.9718
"256",0.9706
"257",0.9724
"258",0.9682
"259",0.9701
"260",0.9693
"261",0.9661
"262",0.9675
"263",0.9714
"264",0.9654
"265",0.9679
"266",0.9665
"267",0.9667
"268",0.9664
"269",0.9659
"270",0.9664
"271",0.9666
"272",0.9642
"273",0.9634
"274",0.9655
"275",0.9628
"276",0.9626
"277",0.9624
"278",0.9655
"279",0.9627
"280",0.9597
"281",0.9603
"282",0.9611
"283",0.9566
"284",0.9602
"285",0.9587
"286",0.9568
"287",0.9582
"288",0.9562
"289",0.9563
"290",0.9564
"291",0.956
"292",0.9571
"293",0.9536
"294",0.9555
"295",0.9553
"296",0.9527
"297",0.954
"298",0.9506
"299",0.9539
"300",0.9513
"301",0.9497
"302",0.9505
"303",0.9455
"304",0.9513
"305",0.9488
"306",0.9446
"307",0.9466
"308",0.9474
"309",0.9445
"310",0.9433
"311",0.9431
"312",0.9463
"313",0.9454
"314",0.9397
"315",0.944
"316",0.9441
"317",0.9409
"318",0.9386
"319",0.9409
"320",0.9402
"321",0.9401
"322",0.946
"323",0.9364
"324",0.9374
"325",0.9327
"326",0.9327
"327",0.9383
"328",0.9371
"329",0.9349
"330",0.937
"331",0.9311
"332",0.9267
"333",0.9334
"334",0.9314
"335",0.928
"336",0.9274
"337",0.929
"338",0.926
"339",0.9241
"340",0.9301
"341",0.9288
