"","5","10","15","20","25","30"
"1",4.05575535575536,7.80530793141726,18.3791061743901,23.2101241101929,23.8391413839186,27.3809928181786
"2",4.34825174825175,11.4961805350185,13.3516880749195,15.6945036094919,27.3126479251085,33.469383093217
"3",2.7971472971473,9.82099009949073,10.2867961029157,10.4236440244752,23.2493773451368,28.0964643183096
"4",6.8026529026529,7.94514559375492,12.1314840467165,19.8448900132183,29.4377771169539,33.7202629490077
"5",8.19315406815407,12.6218948207327,14.645237302027,22.4062556351306,23.2293231948737,28.5759422992314
"6",6.94110889110889,13.599719753449,14.8787504127253,24.0261601259558,30.4764245422448,37.3014080744188
"7",5.20505883005883,12.8710320839367,10.5548593907425,16.0173031192142,33.0294995617362,22.3159717393315
"8",2.97843545343545,6.42824862459428,13.125298814371,21.4546439396937,18.6413818939907,32.9438613815867
"9",4.62883227883228,9.77313792306304,16.9054853199314,19.3611676787138,32.3527563612018,32.8165469294217
"10",3.37407037407037,8.77275572590445,11.8797551642483,21.3819070496178,29.6020382777514,28.6529422291514
"11",8.49434454434454,11.8133579798123,20.1275631650649,20.7133711182222,22.0958238408611,35.9482248965405
"12",5.09549894549894,7.38523019966409,13.5493106415184,20.0110219174045,23.3399217862206,34.9694258350059
"13",3.23518148518149,6.0367915023126,17.4833118376486,23.0216432306678,30.702335711848,29.5597644756043
"14",6.86174381174381,10.1483145654059,10.4426939786909,20.6566004166276,19.9128254142223,35.0687148884954
"15",8.38958263958264,12.4087172158685,18.5555213870799,22.1496185002536,25.4986596472064,34.7016212428739
"16",6.67722000222,8.69673801617965,12.0689434885385,22.1355143019038,22.805227279887,26.9786181621723
"17",3.27684815184815,9.67016174105368,11.4121705618882,15.6820965357588,24.0521708274371,31.4789652123383
"18",3.46930846930847,13.2013297719708,13.9911547160627,19.6048195080836,19.1937771202056,30.0872366545544
"19",3.26097513597514,11.5309037969044,14.8601987298468,25.9727065897489,21.0957396833032,24.0697169419581
"20",7.60982073482073,10.0602324634821,20.2677809893671,22.0790902412469,17.4769925457094,29.7226817827187
"21",4.18277555777556,13.2290139671472,11.4399396816159,16.8324503879617,25.827807056027,23.6235149282749
"22",6.65341047841048,10.6042113962617,13.4916597789579,22.3652932973772,21.3327111812643,31.550385636009
"23",3.90777555777556,9.39468055351847,13.9485277232454,14.2332341684122,26.2745863094757,27.7856263474917
"24",4.41686646686647,8.38375204080237,16.023805949302,23.7092721351415,27.0122071656363,31.5721488261301
"25",5.28637196137196,10.1274639251176,12.5107063445654,29.2442313729487,25.680015287684,29.7668667111016
"26",3.69351481851482,9.5417188520377,12.5763878255035,21.3280699772911,20.342827062169,27.7498049968448
"27",3.70585248085248,11.1786386440433,15.5982607524923,18.3269717229695,22.8937098505038,27.5822895974499
"28",3.11018148518149,10.0125698790242,16.5352717097405,28.1462801825392,22.2112732077753,29.7775934434749
"29",6.69870962370962,6.88582479444186,13.5498969664958,21.7241997696662,22.8662357950023,25.2146870285339
"30",4.33479575979576,10.7955249487746,21.876932304437,22.0988796403643,26.0599035559042,35.6706545809421
