"","x"
"315",0.8644
"316",0.8625
"317",0.865
"318",0.8517
"319",0.854
"320",0.862
"321",0.8558
"322",0.8567
"323",0.8588
"324",0.8487
"325",0.8473
"326",0.8494
"327",0.8471
"328",0.8458
"329",0.8473
"330",0.8396
"331",0.8438
"332",0.8394
"333",0.8363
"334",0.8343
"335",0.8424
"336",0.8288
"337",0.833
"338",0.8318
"339",0.8264
"340",0.8177
"341",0.8294
"342",0.8251
"343",0.8226
"344",0.8164
"345",0.8081
"346",0.8169
"347",0.809
"348",0.8204
"349",0.809
"350",0.81
"351",0.8133
"352",0.8073
"353",0.808
"354",0.8097
"355",0.8068
"356",0.7977
"357",0.7964
"358",0.7933
"359",0.7907
"360",0.7933
"361",0.7877
"362",0.7934
"363",0.7889
"364",0.7897
"365",0.7796
"366",0.7787
"367",0.7815
"368",0.782
"369",0.7771
"370",0.7731
"371",0.7639
"372",0.7712
"373",0.7707
"374",0.7669
"375",0.7694
"376",0.757
"377",0.7586
"378",0.7541
"379",0.7625
"380",0.7592
"381",0.7644
"382",0.7525
"383",0.7494
"384",0.7455
"385",0.7502
"386",0.7455
"387",0.7426
"388",0.7395
"389",0.7384
"390",0.7397
"391",0.7449
"392",0.7343
"393",0.7296
"394",0.7337
"395",0.7284
"396",0.7219
"397",0.7223
"398",0.7251
"399",0.7129
"400",0.7169
"401",0.7217
"402",0.7115
"403",0.7085
"404",0.7157
"405",0.71
"406",0.713
"407",0.7076
"408",0.696
"409",0.6998
"410",0.7083
"411",0.6896
"412",0.6902
"413",0.6908
"414",0.6939
"415",0.6919
"416",0.6868
"417",0.6843
"418",0.6914
"419",0.6862
"420",0.6751
"421",0.6831
"422",0.6785
"423",0.677
"424",0.6794
"425",0.6671
"426",0.6713
"427",0.663
"428",0.6623
"429",0.6569
"430",0.669
"431",0.6658
"432",0.6539
"433",0.6529
"434",0.656
"435",0.6429
"436",0.6555
"437",0.6445
"438",0.6448
"439",0.6455
"440",0.6457
"441",0.642
"442",0.6376
"443",0.6394
"444",0.632
"445",0.6369
"446",0.6293
"447",0.631
"448",0.6174
"449",0.6245
"450",0.6111
"451",0.6153
"452",0.6158
"453",0.6163
"454",0.6116
"455",0.6054
"456",0.6077
"457",0.6129
"458",0.6029
"459",0.6141
"460",0.5969
"461",0.5958
"462",0.6014
"463",0.593
"464",0.5944
"465",0.5957
"466",0.5852
"467",0.5893
"468",0.5886
"469",0.5922
"470",0.58
"471",0.5822
"472",0.574
"473",0.5764
"474",0.5821
"475",0.565
"476",0.5639
"477",0.5686
"478",0.5629
"479",0.5575
"480",0.5651
"481",0.5619
"482",0.5612
"483",0.5567
"484",0.5525
"485",0.553
"486",0.5528
"487",0.5554
"488",0.5528
"489",0.5394
"490",0.5364
"491",0.5382
"492",0.5386
"493",0.5293
"494",0.5256
"495",0.5337
"496",0.5357
"497",0.5282
"498",0.5218
"499",0.5225
"500",0.5206
"501",0.5233
"502",0.5149
"503",0.5213
"504",0.514
"505",0.5073
"506",0.5135
"507",0.5161
"508",0.4993
"509",0.5005
"510",0.5099
"511",0.5027
"512",0.5007
"513",0.4946
"514",0.5021
"515",0.4989
"516",0.4941
"517",0.4908
"518",0.4909
"519",0.4888
"520",0.4931
"521",0.4849
"522",0.4798
"523",0.476
"524",0.482
"525",0.4738
"526",0.4712
"527",0.4765
"528",0.4665
"529",0.4743
"530",0.4669
"531",0.465
"532",0.4715
"533",0.4782
"534",0.4576
"535",0.4486
"536",0.4596
"537",0.4538
"538",0.4477
"539",0.4469
"540",0.4589
"541",0.4445
"542",0.4454
"543",0.4439
"544",0.4411
"545",0.4363
"546",0.4363
"547",0.4387
"548",0.4303
"549",0.433
"550",0.4338
"551",0.433
"552",0.4272
"553",0.4253
"554",0.4236
"555",0.432
"556",0.4246
"557",0.4146
"558",0.4184
"559",0.4265
"560",0.4184
"561",0.4155
"562",0.409
"563",0.4166
"564",0.4072
"565",0.4071
"566",0.4083
"567",0.398
"568",0.3994
"569",0.4091
"570",0.4016
"571",0.4003
"572",0.391
"573",0.3929
"574",0.3937
"575",0.3882
"576",0.3873
"577",0.3818
"578",0.3904
"579",0.3847
"580",0.3706
"581",0.3791
"582",0.378
"583",0.384
"584",0.3718
"585",0.3696
"586",0.374
"587",0.3737
"588",0.3696
"589",0.3701
"590",0.3641
"591",0.3695
"592",0.3648
"593",0.3628
"594",0.3506
"595",0.3563
"596",0.3587
"597",0.3495
"598",0.3562
"599",0.3506
"600",0.3527
"601",0.3539
"602",0.3539
"603",0.3475
"604",0.3421
"605",0.3469
"606",0.3433
"607",0.335
"608",0.3421
"609",0.3409
"610",0.3325
"611",0.3332
"612",0.336
"613",0.3239
"614",0.3361
"615",0.327
"616",0.3315
"617",0.3234
"618",0.3261
"619",0.3236
"620",0.3202
"621",0.3256
"622",0.3204
"623",0.3231
"624",0.3225
"625",0.3264
"626",0.3028
"627",0.3176
"628",0.3117
"629",0.3082
"630",0.3062
"631",0.303
"632",0.2993
"633",0.3083
"634",0.3004
"635",0.3094
"636",0.3008
"637",0.2977
"638",0.2923
"639",0.2918
"640",0.295
"641",0.2854
"642",0.2926
"643",0.2918
"644",0.2883
"645",0.2924
"646",0.2872
"647",0.2825
"648",0.2823
"649",0.2822
"650",0.2846
"651",0.2831
"652",0.278
"653",0.2812
"654",0.2677
"655",0.2799
"656",0.2694
"657",0.2723
"658",0.2712
"659",0.2678
"660",0.2708
"661",0.2609
"662",0.2621
"663",0.2647
"664",0.2608
"665",0.267
"666",0.2575
"667",0.2535
"668",0.257
"669",0.2576
"670",0.2516
"671",0.2513
"672",0.2514
"673",0.2499
"674",0.24
"675",0.2472
"676",0.2472
"677",0.252
"678",0.2553
"679",0.2563
"680",0.2412
"681",0.2432
"682",0.2465
"683",0.2392
"684",0.2406
"685",0.2314
"686",0.24
"687",0.2375
"688",0.2332
"689",0.2285
"690",0.2308
"691",0.2318
"692",0.23
"693",0.2296
"694",0.2304
"695",0.2309
"696",0.2306
"697",0.2214
"698",0.2237
"699",0.2232
"700",0.2201
"701",0.2254
"702",0.2208
"703",0.219
"704",0.219
"705",0.2234
"706",0.2058
"707",0.2164
"708",0.2086
"709",0.2038
"710",0.214
"711",0.2079
"712",0.2116
"713",0.2139
"714",0.2047
"715",0.2114
"716",0.1995
"717",0.2085
"718",0.2168
"719",0.2071
"720",0.2021
"721",0.1973
"722",0.2017
"723",0.2016
"724",0.1944
"725",0.1882
"726",0.196
"727",0.1963
"728",0.1918
"729",0.1911
"730",0.1915
"731",0.1923
"732",0.1917
"733",0.1897
"734",0.192
"735",0.1843
"736",0.1812
"737",0.184
"738",0.1866
"739",0.1883
"740",0.1806
"741",0.1867
"742",0.1772
"743",0.1769
"744",0.1859
"745",0.1844
"746",0.1774
"747",0.177
"748",0.1817
"749",0.1707
"750",0.1809
"751",0.1699
"752",0.1746
"753",0.1746
"754",0.1774
"755",0.1648
"756",0.1674
"757",0.1692
"758",0.167
"759",0.1724
"760",0.1679
"761",0.1733
"762",0.1667
"763",0.1652
"764",0.1574
"765",0.1638
"766",0.1666
"767",0.1586
"768",0.1609
"769",0.1559
"770",0.1566
"771",0.1591
"772",0.158
"773",0.1529
"774",0.1541
"775",0.1558
"776",0.1517
"777",0.1502
"778",0.1463
"779",0.1499
"780",0.152
"781",0.1501
"782",0.1425
"783",0.1523
"784",0.1504
"785",0.1446
"786",0.1502
"787",0.1451
"788",0.1451
"789",0.1422
"790",0.1479
"791",0.1465
"792",0.149
"793",0.1381
"794",0.1363
"795",0.1373
"796",0.142
"797",0.1356
"798",0.1404
"799",0.1335
"800",0.138
"801",0.1346
"802",0.1322
"803",0.1429
"804",0.1342
"805",0.138
"806",0.139
"807",0.1293
"808",0.1347
"809",0.1265
"810",0.1286
"811",0.1261
"812",0.1308
"813",0.1326
"814",0.1247
"815",0.1295
"816",0.1272
"817",0.1251
"818",0.1214
"819",0.1204
"820",0.1228
"821",0.1213
"822",0.1197
"823",0.1201
"824",0.1224
"825",0.1203
"826",0.12
"827",0.1181
"828",0.1195
"829",0.1171
"830",0.1144
"831",0.1188
"832",0.1167
"833",0.1148
"834",0.118
"835",0.1131
"836",0.1171
"837",0.1122
"838",0.1071
"839",0.1075
"840",0.1112
"841",0.1053
"842",0.1067
"843",0.1047
"844",0.1004
"845",0.1141
"846",0.1105
"847",0.1054
"848",0.1073
"849",0.1122
"850",0.1089
"851",0.1044
"852",0.1061
"853",0.1093
"854",0.1053
"855",0.1024
"856",0.1005
"857",0.1084
"858",0.0979
"859",0.1002
"860",0.1017
"861",0.1029
"862",0.1014
"863",0.0992
"864",0.0987
"865",0.0976
"866",0.1008
"867",0.1017
"868",0.0957
"869",0.0967
"870",0.0934
"871",0.0906
"872",0.0956
"873",0.0937
"874",0.0975
"875",0.0939
"876",0.0899
"877",0.0914
"878",0.0896
"879",0.0913
"880",0.0903
"881",0.0894
"882",0.094
"883",0.0849
"884",0.092
"885",0.0887
"886",0.093
"887",0.0865
"888",0.0875
"889",0.086
"890",0.0887
"891",0.0846
"892",0.0838
"893",0.0905
"894",0.0845
"895",0.0883
"896",0.0827
"897",0.0844
"898",0.08
"899",0.0802
"900",0.081
"901",0.0847
"902",0.0818
"903",0.0746
"904",0.0803
"905",0.0751
"906",0.0793
"907",0.0823
"908",0.0823
"909",0.0789
"910",0.0785
"911",0.0794
"912",0.0789
"913",0.0762
"914",0.0811
"915",0.0726
"916",0.0761
"917",0.0788
"918",0.0724
"919",0.0782
"920",0.0731
"921",0.0713
"922",0.0732
"923",0.0746
"924",0.0783
"925",0.0692
"926",0.0731
"927",0.0757
"928",0.0766
"929",0.0701
"930",0.0711
"931",0.0668
"932",0.0695
"933",0.0659
"934",0.0728
"935",0.0651
"936",0.0692
"937",0.069
"938",0.0674
"939",0.0683
"940",0.0662
"941",0.0658
"942",0.0648
"943",0.0671
"944",0.0631
"945",0.0663
"946",0.0667
"947",0.0689
"948",0.0628
"949",0.0661
"950",0.0627
"951",0.0635
"952",0.0659
"953",0.0609
"954",0.0611
"955",0.068
"956",0.0616
"957",0.0621
"958",0.0615
"959",0.0614
"960",0.0627
"961",0.0631
"962",0.0584
"963",0.0646
"964",0.0589
"965",0.0597
"966",0.0565
"967",0.0605
"968",0.0589
"969",0.0583
"970",0.0534
"971",0.0571
"972",0.0572
"973",0.0572
"974",0.0572
"975",0.0582
"976",0.0598
"977",0.0554
"978",0.0567
"979",0.0564
"980",0.0571
"981",0.0571
"982",0.0557
"983",0.0518
"984",0.0565
"985",0.0519
"986",0.0551
"987",0.0487
"988",0.0531
"989",0.0515
"990",0.0513
"991",0.0538
"992",0.0545
"993",0.0536
"994",0.0532
"995",0.0501
"996",0.0466
"997",0.0481
"998",0.051
"999",0.0527
"1000",0.0469
