"","x"
"1",0.9999
"2",1
"3",0.9999
"4",1
"5",1
"6",1
"7",1
"8",0.9999
"9",1
"10",1
"11",1
"12",0.9999
"13",0.9999
"14",0.9999
"15",1
"16",0.9999
"17",0.9999
"18",1
"19",0.9999
"20",1
"21",0.9999
"22",0.9999
"23",1
"24",0.9999
"25",0.9999
"26",0.9999
"27",0.9999
"28",1
"29",0.9999
"30",0.9998
"31",0.9999
"32",0.9999
"33",0.9999
"34",0.9998
"35",1
"36",0.9998
"37",0.9999
"38",0.9999
"39",0.9998
"40",0.9999
"41",0.9996
"42",0.9999
"43",0.9999
"44",0.9997
"45",0.9999
"46",0.9998
"47",1
"48",0.9998
"49",0.9998
"50",0.9998
"51",0.9996
"52",0.9994
"53",0.9998
"54",0.9996
"55",0.9997
"56",0.9998
"57",0.9999
"58",0.9994
"59",0.9997
"60",0.9998
"61",0.9998
"62",0.9998
"63",0.9997
"64",0.9999
"65",0.9999
"66",0.9998
"67",0.9999
"68",0.9995
"69",0.9996
"70",0.9997
"71",0.9997
"72",0.9997
"73",0.9994
"74",0.9996
"75",0.9996
"76",0.9992
"77",0.9995
"78",0.9995
"79",0.9994
"80",0.9991
"81",0.9994
"82",0.9997
"83",0.9991
"84",0.9994
"85",0.9993
"86",0.999
"87",0.9997
"88",0.9993
"89",0.9984
"90",0.9992
"91",0.9988
"92",0.9992
"93",0.9992
"94",0.9992
"95",0.9988
"96",0.9988
"97",0.9989
"98",0.9988
"99",0.999
"100",0.9987
"101",0.9987
"102",0.9986
"103",0.9987
"104",0.9984
"105",0.9985
"106",0.9981
"107",0.9984
"108",0.9987
"109",0.9979
"110",0.9985
"111",0.9985
"112",0.9977
"113",0.998
"114",0.9991
"115",0.9977
"116",0.9975
"117",0.9972
"118",0.9977
"119",0.9975
"120",0.9965
"121",0.9964
"122",0.9982
"123",0.9971
"124",0.9971
"125",0.9978
"126",0.997
"127",0.9969
"128",0.9968
"129",0.9973
"130",0.9962
"131",0.9966
"132",0.9971
"133",0.9962
"134",0.9954
"135",0.9969
"136",0.9971
"137",0.996
"138",0.9957
"139",0.996
"140",0.996
"141",0.9964
"142",0.9948
"143",0.9954
"144",0.9953
"145",0.9954
"146",0.9943
"147",0.995
"148",0.9961
"149",0.993
"150",0.9941
"151",0.9928
"152",0.994
"153",0.9923
"154",0.994
"155",0.9944
"156",0.9948
"157",0.9936
"158",0.9926
"159",0.993
"160",0.9931
"161",0.9938
"162",0.9918
"163",0.9924
"164",0.9923
"165",0.9922
"166",0.9944
"167",0.9908
"168",0.9904
"169",0.9915
"170",0.9912
"171",0.9897
"172",0.9884
"173",0.9923
"174",0.9907
"175",0.9909
"176",0.9884
"177",0.9909
"178",0.9892
"179",0.9904
"180",0.9881
"181",0.9886
"182",0.9902
"183",0.9856
"184",0.9886
"185",0.988
"186",0.9885
"187",0.9867
"188",0.9851
"189",0.9884
"190",0.9839
"191",0.9851
"192",0.9854
"193",0.9861
"194",0.9838
"195",0.9843
"196",0.9838
"197",0.9845
"198",0.9822
"199",0.9832
"200",0.9816
"201",0.9836
"202",0.9849
"203",0.9806
