"","x"
"1",1
"2",1
"3",1
"4",1
"5",1
"6",0.999
"7",1
"8",1
"9",1
"10",1
"11",1
"12",1
"13",1
"14",1
"15",1
"16",1
"17",1
"18",0.999
"19",1
"20",1
"21",1
"22",0.999
"23",1
"24",1
"25",0.999
"26",1
"27",1
"28",1
"29",0.999
"30",1
"31",1
"32",1
"33",0.998
"34",0.999
"35",1
"36",1
"37",1
"38",1
"39",1
"40",0.999
"41",0.999
"42",0.998
"43",1
"44",0.999
"45",1
"46",1
"47",1
"48",1
"49",0.999
"50",1
"51",0.999
"52",1
"53",1
"54",0.997
"55",0.999
"56",1
"57",0.999
"58",0.997
"59",0.999
"60",1
"61",1
"62",1
"63",1
"64",0.998
"65",1
"66",0.999
"67",1
"68",0.999
"69",0.999
"70",1
"71",0.998
"72",0.999
"73",0.998
"74",0.999
"75",1
"76",0.997
"77",1
"78",0.999
"79",0.998
"80",0.994
"81",1
"82",0.999
"83",1
"84",1
"85",0.999
"86",0.998
"87",0.998
"88",1
"89",0.997
"90",0.998
"91",0.997
"92",0.998
"93",0.999
"94",0.996
"95",0.998
"96",0.995
"97",0.998
"98",0.998
"99",0.999
"100",0.997
"101",0.995
"102",0.997
"103",0.994
"104",0.996
"105",0.997
"106",0.998
"107",0.999
"108",0.997
"109",0.997
"110",0.995
"111",0.997
"112",0.997
"113",0.998
"114",0.991
"115",0.996
"116",0.995
"117",0.996
"118",0.996
"119",0.995
"120",0.996
"121",0.989
"122",0.995
"123",0.996
"124",0.996
"125",0.997
"126",0.993
"127",0.998
"128",0.996
"129",0.994
"130",0.997
"131",0.992
"132",0.998
"133",0.992
"134",0.99
"135",0.991
"136",0.996
"137",0.999
"138",0.994
"139",0.996
"140",0.993
"141",0.994
"142",0.993
"143",0.995
"144",0.995
"145",0.995
"146",0.99
"147",0.989
"148",0.995
"149",0.99
"150",0.993
"151",0.994
"152",0.987
"153",0.991
"154",0.989
"155",0.988
"156",0.987
"157",0.988
"158",0.993
"159",0.991
"160",0.993
"161",0.992
"162",0.991
"163",0.99
"164",0.99
"165",0.987
"166",0.99
"167",0.994
"168",0.983
"169",0.991
"170",0.994
"171",0.989
"172",0.988
"173",0.988
"174",0.983
"175",0.983
"176",0.985
"177",0.988
"178",0.984
"179",0.987
"180",0.983
"181",0.985
"182",0.985
"183",0.989
"184",0.984
"185",0.983
"186",0.987
"187",0.984
"188",0.981
"189",0.981
"190",0.983
"191",0.986
"192",0.982
"193",0.984
"194",0.983
"195",0.982
"196",0.974
"197",0.985
"198",0.983
"199",0.969
"200",0.976
"201",0.973
"202",0.985
"203",0.973
"204",0.976
"205",0.972
"206",0.981
"207",0.977
"208",0.972
"209",0.978
"210",0.973
"211",0.973
"212",0.982
"213",0.978
"214",0.987
"215",0.976
"216",0.962
"217",0.975
"218",0.979
"219",0.968
"220",0.971
"221",0.973
"222",0.969
"223",0.975
"224",0.979
"225",0.982
"226",0.966
"227",0.966
"228",0.965
"229",0.97
"230",0.978
"231",0.961
"232",0.973
"233",0.969
"234",0.973
"235",0.971
"236",0.96
"237",0.959
"238",0.967
"239",0.959
"240",0.958
"241",0.965
"242",0.963
"243",0.959
"244",0.965
"245",0.962
"246",0.962
"247",0.948
"248",0.958
"249",0.959
"250",0.95
"251",0.956
"252",0.967
"253",0.955
"254",0.97
"255",0.958
"256",0.961
"257",0.963
"258",0.959
"259",0.964
"260",0.958
"261",0.954
"262",0.961
"263",0.955
"264",0.957
"265",0.951
"266",0.946
"267",0.944
"268",0.959
"269",0.956
"270",0.956
"271",0.948
"272",0.949
"273",0.946
"274",0.957
"275",0.95
"276",0.941
"277",0.94
"278",0.936
"279",0.945
"280",0.934
"281",0.945
"282",0.94
"283",0.943
"284",0.938
"285",0.942
"286",0.953
"287",0.944
"288",0.931
"289",0.945
"290",0.941
"291",0.93
"292",0.944
"293",0.943
"294",0.932
"295",0.933
"296",0.923
"297",0.92
"298",0.947
"299",0.931
"300",0.919
"301",0.919
"302",0.934
"303",0.939
"304",0.926
"305",0.935
"306",0.92
"307",0.925
"308",0.922
"309",0.932
"310",0.921
"311",0.926
"312",0.917
"313",0.918
"314",0.915
"315",0.914
"316",0.929
"317",0.913
"318",0.933
"319",0.919
"320",0.919
"321",0.919
"322",0.91
"323",0.922
"324",0.928
"325",0.918
"326",0.924
"327",0.901
"328",0.918
"329",0.907
"330",0.917
"331",0.917
"332",0.905
"333",0.903
"334",0.912
"335",0.917
"336",0.893
"337",0.893
"338",0.903
"339",0.896
"340",0.897
"341",0.89
"342",0.882
"343",0.901
"344",0.894
"345",0.91
"346",0.899
"347",0.882
"348",0.894
"349",0.891
"350",0.899
"351",0.884
"352",0.888
"353",0.909
"354",0.883
"355",0.898
"356",0.883
"357",0.891
"358",0.88
"359",0.87
