"","x"
"1",0.9883
"2",0.9868
"3",0.9867
"4",0.9888
"5",0.9879
"6",0.9855
"7",0.9838
"8",0.9861
"9",0.9832
"10",0.9835
"11",0.9836
"12",0.9849
"13",0.9816
"14",0.9833
"15",0.9835
"16",0.9801
"17",0.9821
"18",0.981
"19",0.9798
"20",0.978
"21",0.9809
"22",0.9813
"23",0.9792
"24",0.9786
"25",0.9767
"26",0.9779
"27",0.9763
"28",0.9749
"29",0.9764
"30",0.9731
"31",0.9755
"32",0.9737
"33",0.9706
"34",0.9734
"35",0.9746
"36",0.9696
"37",0.971
"38",0.9692
"39",0.9723
"40",0.9687
"41",0.9675
"42",0.9684
"43",0.967
"44",0.9676
"45",0.9678
"46",0.965
"47",0.9672
"48",0.9617
"49",0.9648
"50",0.9598
"51",0.9599
"52",0.9644
"53",0.9602
"54",0.9612
"55",0.9579
"56",0.9639
"57",0.9599
"58",0.9569
"59",0.9564
"60",0.9578
"61",0.9545
"62",0.9556
"63",0.9524
"64",0.9548
"65",0.9503
"66",0.9544
"67",0.9538
"68",0.9498
"69",0.9511
"70",0.9532
"71",0.9461
"72",0.9511
"73",0.9475
"74",0.9468
"75",0.9414
"76",0.945
"77",0.9417
"78",0.946
"79",0.9435
"80",0.9404
"81",0.9418
"82",0.9368
"83",0.9409
"84",0.9379
"85",0.9416
"86",0.9391
"87",0.9342
"88",0.937
"89",0.9327
"90",0.9291
"91",0.9356
"92",0.928
"93",0.9321
"94",0.9321
"95",0.9268
"96",0.9286
"97",0.9282
"98",0.9287
"99",0.9273
"100",0.9236
"101",0.9251
"102",0.9221
"103",0.9214
"104",0.9218
"105",0.9179
"106",0.9206
"107",0.9186
"108",0.9188
"109",0.9162
"110",0.9124
"111",0.9105
"112",0.9117
"113",0.91
"114",0.9165
"115",0.9107
"116",0.9105
"117",0.9115
"118",0.9091
"119",0.9048
"120",0.9075
"121",0.905
"122",0.9065
"123",0.9067
"124",0.9026
"125",0.9048
"126",0.8999
"127",0.8997
"128",0.8975
"129",0.9015
"130",0.8983
"131",0.8957
"132",0.8908
"133",0.8968
"134",0.8917
"135",0.8877
"136",0.8873
"137",0.8904
"138",0.8917
"139",0.8882
"140",0.8836
"141",0.8858
"142",0.8834
"143",0.8874
"144",0.8857
"145",0.881
"146",0.8857
"147",0.882
"148",0.876
"149",0.8826
"150",0.8812
"151",0.8796
"152",0.8687
"153",0.8758
"154",0.8755
"155",0.8787
"156",0.8752
"157",0.8723
"158",0.8635
"159",0.8659
"160",0.8676
"161",0.863
"162",0.8691
"163",0.8631
"164",0.8625
"165",0.8616
"166",0.8578
"167",0.8558
"168",0.8563
"169",0.8519
"170",0.8564
"171",0.8533
"172",0.8576
"173",0.8468
"174",0.8478
"175",0.8455
"176",0.8532
"177",0.8509
"178",0.844
"179",0.8422
"180",0.8492
"181",0.8377
"182",0.8391
"183",0.8384
"184",0.8355
"185",0.841
"186",0.8415
"187",0.8393
"188",0.8354
"189",0.8366
"190",0.84
"191",0.8355
"192",0.8339
"193",0.8268
"194",0.8334
"195",0.8321
"196",0.8253
"197",0.8194
"198",0.8271
"199",0.8331
"200",0.8233
"201",0.8247
"202",0.8126
"203",0.8223
"204",0.812
"205",0.8174
"206",0.8191
"207",0.8251
"208",0.8181
"209",0.8069
"210",0.8062
"211",0.8174
"212",0.8051
"213",0.8091
"214",0.8048
"215",0.8068
"216",0.804
"217",0.8033
"218",0.8083
"219",0.7975
"220",0.8039
"221",0.7968
"222",0.8005
"223",0.7923
"224",0.8018
"225",0.7957
"226",0.7913
"227",0.799
