"","x"
"1",1
"2",1
"3",1
"4",0.9999
"5",1
"6",1
"7",0.9999
"8",1
"9",0.9999
"10",1
"11",0.9999
"12",1
"13",1
"14",0.9998
"15",1
"16",0.9998
"17",1
"18",0.9999
"19",0.9999
"20",0.9998
"21",0.9996
"22",0.9998
"23",0.9997
"24",0.9998
"25",0.9998
"26",0.9994
"27",0.9998
"28",0.9999
"29",0.9998
"30",0.9998
"31",0.9998
"32",0.9997
"33",0.9997
"34",0.9999
"35",0.9996
"36",0.999
"37",0.9993
"38",0.9999
"39",0.9997
"40",0.9997
"41",0.9998
"42",0.9992
"43",0.9997
"44",0.9992
"45",0.9997
"46",0.9994
"47",0.9992
"48",0.9996
"49",0.999
"50",0.9994
"51",0.9993
"52",0.9992
"53",0.9987
"54",0.9991
"55",0.9994
"56",0.9992
"57",0.9992
"58",0.9992
"59",0.9988
"60",0.9987
"61",0.9979
"62",0.9993
"63",0.9987
"64",0.9994
"65",0.9991
"66",0.9982
"67",0.9984
"68",0.9985
"69",0.9987
"70",0.9985
"71",0.9984
"72",0.9988
"73",0.9978
"74",0.9978
"75",0.9979
"76",0.9974
"77",0.9982
"78",0.9976
"79",0.9985
"80",0.998
"81",0.9975
"82",0.9968
"83",0.9962
"84",0.9965
"85",0.997
"86",0.9971
"87",0.9973
"88",0.9968
"89",0.996
"90",0.9974
"91",0.9966
"92",0.9977
"93",0.9951
"94",0.9952
"95",0.9962
"96",0.9964
"97",0.9967
"98",0.996
"99",0.9955
"100",0.9957
"101",0.9932
"102",0.9935
"103",0.9951
"104",0.9944
"105",0.9936
"106",0.9946
"107",0.9945
"108",0.9941
"109",0.995
"110",0.9934
"111",0.9936
"112",0.9932
"113",0.9932
"114",0.9935
"115",0.9922
"116",0.9934
"117",0.9918
"118",0.9903
"119",0.9905
"120",0.9903
"121",0.9919
"122",0.9913
"123",0.9918
"124",0.9896
"125",0.9899
"126",0.9909
"127",0.9894
"128",0.9908
"129",0.9899
"130",0.9898
"131",0.9885
"132",0.9912
"133",0.9897
"134",0.9888
"135",0.9874
"136",0.9866
"137",0.9851
"138",0.9888
"139",0.9867
"140",0.9877
"141",0.9855
"142",0.9855
"143",0.9875
"144",0.9856
"145",0.984
"146",0.9823
"147",0.981
"148",0.9835
"149",0.9817
"150",0.9842
"151",0.9829
"152",0.9827
"153",0.9804
"154",0.9817
"155",0.9814
"156",0.9806
"157",0.9789
"158",0.9791
"159",0.9791
"160",0.9796
"161",0.9768
"162",0.9809
"163",0.975
"164",0.9769
"165",0.9771
"166",0.9775
"167",0.9707
"168",0.9734
"169",0.9766
"170",0.9726
"171",0.9728
"172",0.9728
"173",0.9749
"174",0.9747
"175",0.9709
"176",0.9722
"177",0.9694
"178",0.9721
"179",0.9698
"180",0.9699
"181",0.9668
"182",0.9638
"183",0.9655
"184",0.9666
"185",0.9636
"186",0.9645
"187",0.9643
"188",0.9629
"189",0.9624
"190",0.9634
"191",0.9609
"192",0.9602
"193",0.9588
"194",0.9613
"195",0.9599
"196",0.9575
"197",0.9557
"198",0.9555
"199",0.9575
"200",0.9545
"201",0.9592
"202",0.9543
"203",0.9552
"204",0.9528
"205",0.9526
"206",0.9519
"207",0.9472
"208",0.9497
"209",0.945
"210",0.9454
"211",0.9511
"212",0.9441
"213",0.9424
"214",0.944
"215",0.9463
"216",0.9437
"217",0.9435
"218",0.9395
"219",0.9408
"220",0.9387
"221",0.9414
"222",0.9355
"223",0.9393
"224",0.9395
"225",0.9324
"226",0.9375
"227",0.9298
"228",0.9281
"229",0.9324
"230",0.9323
"231",0.9284
"232",0.9333
"233",0.9289
"234",0.9293
"235",0.9189
"236",0.9213
"237",0.9221
"238",0.9245
"239",0.9233
"240",0.925
"241",0.9187
"242",0.9166
"243",0.9196
"244",0.915
"245",0.9124
"246",0.912
"247",0.9115
"248",0.9137
"249",0.9132
"250",0.9118
"251",0.9019
"252",0.9088
"253",0.9138
"254",0.9064
"255",0.9047
"256",0.9062
"257",0.9055
"258",0.9005
"259",0.9067
"260",0.9012
"261",0.8986
"262",0.9
"263",0.8958
"264",0.8976
"265",0.8961
"266",0.8948
"267",0.8923
"268",0.8865
"269",0.889
"270",0.8971
"271",0.8885
"272",0.8884
"273",0.8796
"274",0.875
"275",0.8792
"276",0.8806
"277",0.8844
"278",0.8825
"279",0.8794
"280",0.8779
"281",0.8722
"282",0.8729
"283",0.8689
"284",0.8635
"285",0.8671
"286",0.8658
"287",0.8623
"288",0.8692
"289",0.8649
"290",0.8645
"291",0.8666
"292",0.8599
"293",0.8648
"294",0.8582
"295",0.85
"296",0.8521
"297",0.8565
"298",0.856
"299",0.8542
"300",0.8472
"301",0.844
"302",0.8532
"303",0.8479
"304",0.8402
"305",0.8394
"306",0.8412
"307",0.8364
