"","x"
"1",0.9846
"2",0.9847
"3",0.9858
"4",0.9855
"5",0.9863
"6",0.9851
"7",0.9826
"8",0.9842
"9",0.984
"10",0.9841
"11",0.9845
"12",0.9839
"13",0.9854
"14",0.9834
"15",0.9835
"16",0.9828
"17",0.9838
"18",0.9835
"19",0.9825
"20",0.9811
"21",0.9797
"22",0.9834
"23",0.9818
"24",0.9823
"25",0.9807
"26",0.9811
"27",0.9796
"28",0.9764
"29",0.981
"30",0.9805
"31",0.9796
"32",0.9782
"33",0.979
"34",0.9797
"35",0.9778
"36",0.9773
"37",0.9779
"38",0.9744
"39",0.9785
"40",0.9766
"41",0.9767
"42",0.9767
"43",0.9755
"44",0.9751
"45",0.9707
"46",0.9765
"47",0.973
"48",0.9725
"49",0.973
"50",0.9715
"51",0.9727
"52",0.9707
"53",0.9748
"54",0.9708
"55",0.9744
"56",0.9693
"57",0.9695
"58",0.9698
"59",0.9691
"60",0.9685
"61",0.9677
"62",0.9683
"63",0.9651
"64",0.9676
"65",0.9684
"66",0.9672
"67",0.968
"68",0.9676
"69",0.966
"70",0.9661
"71",0.9632
"72",0.9638
"73",0.9693
"74",0.9621
"75",0.9637
"76",0.9635
"77",0.9623
"78",0.9626
"79",0.9592
"80",0.9677
"81",0.9624
"82",0.9622
"83",0.959
"84",0.9604
"85",0.961
"86",0.9595
"87",0.9574
"88",0.9574
"89",0.9593
"90",0.9609
"91",0.9562
"92",0.9564
"93",0.9601
"94",0.955
"95",0.958
"96",0.9523
"97",0.957
"98",0.9571
"99",0.952
"100",0.954
"101",0.9509
"102",0.9509
"103",0.9499
"104",0.9503
"105",0.9497
"106",0.9511
"107",0.9512
"108",0.9478
"109",0.9488
"110",0.9508
"111",0.9518
"112",0.9494
"113",0.9495
"114",0.9482
"115",0.9469
"116",0.9437
"117",0.947
"118",0.9452
"119",0.9467
"120",0.947
"121",0.9442
"122",0.9433
"123",0.9491
"124",0.9461
"125",0.9394
"126",0.9424
"127",0.9397
"128",0.9428
"129",0.9421
"130",0.9354
"131",0.9419
"132",0.94
"133",0.9398
"134",0.9379
"135",0.9383
"136",0.9335
"137",0.9353
"138",0.935
"139",0.9354
"140",0.9325
"141",0.9338
"142",0.9275
"143",0.9337
"144",0.9306
"145",0.9315
"146",0.927
"147",0.9355
"148",0.9304
"149",0.9291
"150",0.9278
"151",0.9328
"152",0.926
"153",0.9267
"154",0.9223
"155",0.9224
"156",0.9265
"157",0.9275
"158",0.9256
"159",0.9196
"160",0.9258
"161",0.9211
"162",0.9195
"163",0.9192
"164",0.9238
"165",0.9235
"166",0.9194
"167",0.9181
"168",0.9229
"169",0.9154
"170",0.915
"171",0.9173
"172",0.9199
"173",0.9206
"174",0.9106
"175",0.917
"176",0.9151
"177",0.9092
"178",0.9191
"179",0.9175
"180",0.9089
"181",0.9111
"182",0.911
"183",0.9147
"184",0.9082
"185",0.9098
"186",0.9129
"187",0.9109
"188",0.908
"189",0.9053
"190",0.9077
"191",0.9065
"192",0.9009
"193",0.9078
"194",0.9026
"195",0.8977
"196",0.8997
"197",0.896
"198",0.9065
"199",0.9002
"200",0.8977
"201",0.9014
"202",0.898
"203",0.9013
"204",0.9011
"205",0.8942
"206",0.8966
"207",0.8942
"208",0.8953
"209",0.8942
"210",0.8882
"211",0.8966
"212",0.8979
"213",0.9004
"214",0.886
"215",0.8902
"216",0.8885
"217",0.8902
"218",0.8886
"219",0.8837
"220",0.888
"221",0.8868
"222",0.8871
"223",0.8858
"224",0.8895
"225",0.881
"226",0.8846
"227",0.8819
"228",0.88
"229",0.8835
"230",0.879
"231",0.8794
"232",0.8775
"233",0.883
"234",0.8749
"235",0.878
"236",0.8737
"237",0.8699
"238",0.8726
"239",0.8807
"240",0.8743
"241",0.8755
"242",0.865
"243",0.8698
"244",0.8681
"245",0.8716
"246",0.8675
"247",0.8696
"248",0.8731
"249",0.8694
"250",0.8686
"251",0.8625
"252",0.8639
"253",0.8675
"254",0.8666
"255",0.8721
"256",0.8624
"257",0.8658
"258",0.8613
"259",0.848
"260",0.8639
"261",0.8599
"262",0.8619
"263",0.8565
"264",0.8563
"265",0.8452
"266",0.8497
"267",0.8601
"268",0.8616
"269",0.8583
"270",0.8488
"271",0.8525
"272",0.8522
"273",0.8505
"274",0.8496
"275",0.8434
"276",0.8505
"277",0.8442
"278",0.846
"279",0.8524
"280",0.8497
"281",0.8499
"282",0.8466
"283",0.8402
"284",0.8437
"285",0.844
"286",0.8395
"287",0.8423
"288",0.8361
"289",0.8454
"290",0.8428
"291",0.8387
"292",0.8375
"293",0.8317
"294",0.8388
"295",0.8386
"296",0.8303
"297",0.8323
"298",0.8313
"299",0.8159
"300",0.8334
"301",0.8325
"302",0.8246
"303",0.8277
"304",0.8291
"305",0.8274
"306",0.8269
"307",0.8206
"308",0.8203
"309",0.8172
"310",0.8271
"311",0.8277
"312",0.8257
"313",0.8144
"314",0.8157
"315",0.819
"316",0.8112
"317",0.8139
"318",0.8079
"319",0.8176
"320",0.8165
"321",0.8176
"322",0.8102
"323",0.8105
"324",0.8119
"325",0.8099
"326",0.8088
"327",0.8139
"328",0.8145
"329",0.8033
"330",0.8095
"331",0.799
"332",0.8086
"333",0.8005
"334",0.8042
"335",0.8
"336",0.7996
"337",0.8015
"338",0.8103
"339",0.8015
"340",0.7984
"341",0.7986
"342",0.7945
"343",0.7931
"344",0.7934
"345",0.7997
"346",0.7966
"347",0.7877
"348",0.7987
"349",0.7879
"350",0.7951
"351",0.7873
"352",0.7966
"353",0.7889
"354",0.7918
"355",0.7868
"356",0.7871
"357",0.7812
"358",0.7885
"359",0.7845
"360",0.7897
"361",0.7871
"362",0.787
"363",0.7802
"364",0.7746
"365",0.7768
"366",0.7804
"367",0.788
"368",0.7767
"369",0.7794
"370",0.7768
"371",0.7754
"372",0.7774
"373",0.774
"374",0.7738
"375",0.778
"376",0.7663
"377",0.7751
"378",0.7654
"379",0.7737
"380",0.7708
"381",0.7648
"382",0.7726
"383",0.7696
"384",0.7736
"385",0.7599
"386",0.7642
