"","x"
"1",1
"2",1
"3",1
"4",1
"5",1
"6",1
"7",1
"8",1
"9",1
"10",1
"11",1
"12",0.999
"13",1
"14",1
"15",1
"16",1
"17",0.998
"18",1
"19",1
"20",0.999
"21",1
"22",1
"23",0.999
"24",1
"25",1
"26",1
"27",1
"28",1
"29",1
"30",1
"31",0.999
"32",0.999
"33",0.999
"34",1
"35",1
"36",1
"37",1
"38",0.999
"39",1
"40",1
"41",1
"42",0.999
"43",1
"44",0.999
"45",0.999
"46",1
"47",1
"48",0.999
"49",1
"50",1
"51",1
"52",0.999
"53",0.999
"54",1
"55",1
"56",1
"57",1
"58",1
"59",0.999
"60",1
"61",0.998
"62",1
"63",0.999
"64",0.999
"65",0.999
"66",1
"67",0.998
"68",1
"69",0.999
"70",1
"71",1
"72",0.998
"73",1
"74",1
"75",0.999
"76",1
"77",1
"78",0.998
"79",1
"80",0.998
"81",1
"82",0.999
"83",0.999
"84",1
"85",0.999
"86",1
"87",0.999
"88",0.999
"89",1
"90",1
"91",0.998
"92",0.998
"93",1
"94",1
"95",1
"96",0.999
"97",1
"98",0.998
"99",0.998
"100",0.998
"101",0.998
"102",0.998
"103",0.999
"104",0.999
"105",0.998
"106",0.996
"107",0.999
"108",1
"109",1
"110",0.998
"111",1
"112",0.999
"113",0.999
"114",0.997
"115",0.999
"116",0.997
"117",0.999
"118",0.999
"119",1
"120",0.997
"121",0.996
"122",0.999
"123",1
"124",0.999
"125",0.999
"126",0.999
"127",0.998
"128",0.998
"129",0.999
"130",0.999
"131",0.995
"132",1
"133",1
"134",0.999
"135",0.996
"136",0.998
"137",0.998
"138",0.997
"139",0.999
"140",0.999
"141",0.998
"142",0.998
"143",0.998
"144",0.998
"145",0.997
"146",0.999
"147",0.998
"148",0.998
"149",0.998
"150",0.998
"151",0.995
"152",1
"153",0.997
"154",1
"155",0.997
"156",0.995
"157",0.996
"158",0.996
"159",0.997
"160",0.999
"161",0.994
"162",0.998
"163",1
"164",0.998
"165",0.994
"166",0.999
"167",0.994
"168",0.997
"169",0.996
"170",0.998
"171",0.998
"172",0.999
"173",0.994
"174",0.996
"175",0.993
"176",0.997
"177",0.999
"178",0.996
"179",0.996
"180",0.996
"181",0.995
"182",0.994
"183",0.993
"184",0.994
"185",0.986
"186",0.996
"187",0.995
"188",0.994
"189",0.992
"190",0.994
"191",0.996
"192",0.997
"193",0.989
"194",0.994
"195",0.997
"196",0.994
"197",0.993
"198",0.993
"199",0.996
"200",0.995
"201",0.993
"202",0.994
"203",0.988
"204",0.99
"205",0.99
"206",0.997
"207",0.994
"208",0.987
"209",0.992
"210",0.991
"211",0.991
"212",0.995
"213",0.989
"214",0.99
"215",0.988
"216",0.988
"217",0.987
"218",0.988
"219",0.986
"220",0.989
"221",0.989
"222",0.983
"223",0.99
"224",0.975
"225",0.995
"226",0.986
"227",0.98
"228",0.989
"229",0.983
"230",0.994
"231",0.984
"232",0.991
"233",0.986
"234",0.991
"235",0.989
"236",0.983
"237",0.986
"238",0.983
"239",0.98
"240",0.989
"241",0.982
"242",0.985
"243",0.985
"244",0.978
"245",0.98
"246",0.98
"247",0.978
"248",0.981
"249",0.986
"250",0.987
"251",0.978
"252",0.986
"253",0.977
"254",0.979
"255",0.984
"256",0.983
"257",0.986
"258",0.977
"259",0.985
"260",0.981
"261",0.981
"262",0.968
"263",0.979
"264",0.973
"265",0.976
"266",0.976
"267",0.974
"268",0.98
"269",0.985
"270",0.98
"271",0.975
"272",0.971
"273",0.969
"274",0.972
"275",0.973
"276",0.972
"277",0.977
"278",0.978
"279",0.973
"280",0.971
"281",0.968
"282",0.978
"283",0.963
"284",0.973
"285",0.965
"286",0.967
"287",0.963
"288",0.963
"289",0.974
"290",0.968
"291",0.981
"292",0.968
"293",0.951
"294",0.969
"295",0.962
"296",0.964
"297",0.967
"298",0.971
"299",0.96
"300",0.97
"301",0.964
"302",0.968
"303",0.959
"304",0.954
"305",0.963
"306",0.963
"307",0.962
"308",0.954
"309",0.956
"310",0.959
"311",0.947
"312",0.963
"313",0.954
"314",0.954
"315",0.967
"316",0.963
"317",0.945
"318",0.942
"319",0.963
"320",0.944
"321",0.96
"322",0.939
"323",0.958
"324",0.947
"325",0.94
"326",0.963
"327",0.938
"328",0.951
"329",0.946
"330",0.956
"331",0.941
"332",0.938
"333",0.952
"334",0.943
"335",0.936
"336",0.937
"337",0.928
"338",0.957
"339",0.942
"340",0.941
"341",0.927
"342",0.941
"343",0.933
"344",0.926
"345",0.939
"346",0.924
"347",0.928
"348",0.934
"349",0.935
"350",0.942
"351",0.923
"352",0.928
"353",0.935
"354",0.941
"355",0.929
"356",0.911
"357",0.918
"358",0.932
"359",0.914
"360",0.912
"361",0.899
"362",0.913
"363",0.914
"364",0.919
"365",0.906
