"","x"
"1",1
"2",1
"3",1
"4",1
"5",1
"6",1
"7",1
"8",1
"9",1
"10",1
"11",1
"12",1
"13",1
"14",1
"15",1
"16",1
"17",0.999
"18",1
"19",1
"20",1
"21",1
"22",0.999
"23",1
"24",0.999
"25",1
"26",1
"27",1
"28",0.999
"29",1
"30",0.999
"31",1
"32",0.998
"33",1
"34",0.999
"35",1
"36",1
"37",1
"38",0.998
"39",1
"40",0.999
"41",0.999
"42",1
"43",0.998
"44",0.999
"45",0.999
"46",1
"47",0.999
"48",0.999
"49",1
"50",0.998
"51",0.997
"52",0.999
"53",1
"54",0.999
"55",1
"56",1
"57",0.998
"58",0.999
"59",0.997
"60",0.999
"61",0.999
"62",0.999
"63",0.998
"64",0.999
"65",0.999
"66",0.998
"67",0.999
"68",0.998
"69",0.998
"70",0.999
"71",1
"72",1
"73",0.999
"74",0.999
"75",0.999
"76",0.998
"77",0.996
"78",0.999
"79",0.999
"80",0.999
"81",0.999
"82",0.997
"83",0.999
"84",0.999
"85",0.999
"86",0.997
"87",0.998
"88",0.997
"89",0.995
"90",0.999
"91",0.997
"92",0.999
"93",0.998
"94",0.998
"95",0.996
"96",0.997
"97",0.998
"98",0.998
"99",0.998
"100",0.996
"101",0.998
"102",1
"103",0.999
"104",0.999
"105",0.999
"106",0.996
"107",0.994
"108",0.996
"109",0.997
"110",0.997
"111",0.996
"112",0.994
"113",1
"114",0.995
"115",0.998
"116",0.993
"117",0.994
"118",0.998
"119",0.999
"120",0.999
"121",0.993
"122",0.991
"123",0.994
"124",0.993
"125",0.997
"126",0.998
"127",0.998
"128",0.998
"129",0.996
"130",0.993
"131",0.996
"132",0.992
"133",0.996
"134",0.996
"135",0.991
"136",0.992
"137",0.993
"138",1
"139",0.992
"140",0.991
"141",0.994
"142",0.993
"143",0.996
"144",0.995
"145",0.998
"146",0.993
"147",0.993
"148",0.994
"149",0.989
"150",0.991
"151",0.993
"152",0.992
"153",0.991
"154",0.99
"155",0.99
"156",0.996
"157",0.991
"158",0.992
"159",0.989
"160",0.991
"161",0.983
"162",0.989
"163",0.992
"164",0.982
"165",0.989
"166",0.983
"167",0.99
"168",0.987
"169",0.99
"170",0.99
"171",0.984
"172",0.991
"173",0.988
"174",0.987
"175",0.991
"176",0.993
"177",0.991
"178",0.985
"179",0.984
"180",0.985
"181",0.984
"182",0.985
"183",0.981
"184",0.982
"185",0.986
"186",0.987
"187",0.976
"188",0.986
"189",0.986
"190",0.982
"191",0.987
"192",0.979
"193",0.981
"194",0.985
"195",0.98
"196",0.98
"197",0.984
"198",0.978
"199",0.975
"200",0.972
"201",0.977
"202",0.982
"203",0.975
"204",0.977
"205",0.974
"206",0.975
"207",0.981
"208",0.973
"209",0.98
"210",0.967
"211",0.976
"212",0.974
"213",0.972
"214",0.974
"215",0.967
"216",0.97
"217",0.97
"218",0.974
"219",0.971
"220",0.971
"221",0.966
"222",0.969
"223",0.971
"224",0.961
"225",0.971
"226",0.962
"227",0.97
"228",0.963
"229",0.973
"230",0.969
"231",0.963
"232",0.959
"233",0.965
"234",0.96
"235",0.961
"236",0.973
"237",0.964
"238",0.949
"239",0.965
"240",0.959
"241",0.966
"242",0.959
"243",0.959
"244",0.953
"245",0.954
"246",0.955
"247",0.955
"248",0.957
"249",0.942
"250",0.95
"251",0.956
"252",0.956
"253",0.944
"254",0.954
"255",0.937
"256",0.946
"257",0.95
"258",0.935
"259",0.947
"260",0.929
"261",0.943
"262",0.93
"263",0.949
"264",0.938
"265",0.949
"266",0.934
"267",0.945
"268",0.946
"269",0.938
"270",0.946
"271",0.937
"272",0.939
"273",0.94
"274",0.923
"275",0.929
"276",0.929
"277",0.93
"278",0.916
"279",0.927
"280",0.929
"281",0.924
"282",0.937
"283",0.933
"284",0.933
"285",0.917
"286",0.917
"287",0.917
"288",0.922
"289",0.925
"290",0.929
"291",0.914
"292",0.92
"293",0.895
"294",0.913
"295",0.92
"296",0.926
"297",0.894
"298",0.909
"299",0.913
"300",0.921
"301",0.899
"302",0.892
"303",0.91
"304",0.908
"305",0.895
"306",0.9
"307",0.897
"308",0.895
"309",0.9
"310",0.902
"311",0.891
"312",0.897
"313",0.885
"314",0.893
"315",0.891
"316",0.885
"317",0.897
"318",0.885
"319",0.904
"320",0.883
"321",0.882
"322",0.895
"323",0.874
"324",0.885
"325",0.879
"326",0.884
"327",0.858
"328",0.87
"329",0.886
"330",0.87
"331",0.875
"332",0.862
"333",0.869
"334",0.874
"335",0.874
"336",0.865
"337",0.867
"338",0.863
"339",0.84
"340",0.87
"341",0.847
"342",0.862
"343",0.874
"344",0.851
"345",0.863
"346",0.823
"347",0.857
"348",0.856
"349",0.863
"350",0.837
"351",0.83
"352",0.851
"353",0.84
"354",0.835
"355",0.831
"356",0.832
