"","10","20","30","40","50","60"
"1",10.4427530084462,27.4492596596424,33.2951557715843,44.6715591959741,49.9000365164807,62.2212771127495
"2",9.01176189326177,22.017698415843,27.9025087442302,45.2448316098724,41.8400378837013,57.4158895587027
"3",9.41732612009429,25.0908756944494,29.5433375210507,47.2921639553033,43.8145105940849,66.0255544963678
"4",6.8244463750553,18.4440201739491,29.471844706087,39.8849510572679,58.6506585578474,57.253812967125
"5",6.13494244695034,20.5935500443176,34.6322343858256,39.2899078249412,58.0685634070853,61.8546820998561
"6",8.58083974743492,20.7142932004344,32.1447295188018,40.5855657229061,40.2762703872862,57.9492592907185
"7",7.44933812712601,26.7284363783565,33.3594523473246,41.0225425121078,59.8616654259535,63.9320191767755
"8",12.8778706959985,21.3516711213069,25.9863137327876,48.1086015809548,39.3469693792604,63.1430405012457
"9",11.7369408680473,21.4793283699108,33.2112804664367,41.2937985534995,49.5066516628591,67.3436480336295
"10",12.0573140346911,19.4060577573983,27.7949870040122,34.6937948974562,48.8210498785523,60.3780043693758
"11",6.03855483251616,19.3272262009852,23.5807576476431,38.7732871607835,41.3161875521862,55.1734587701277
"12",10.4144323654732,15.8843023861396,35.6439396298543,46.2039737048516,41.2120499067436,58.4766235891858
"13",10.5531479864945,19.2629844334951,31.0767338702749,34.2176020752735,55.1473544618324,49.2364759970178
"14",12.4357190026599,21.7535725267342,29.5086655732167,34.9076806016732,48.700461474448,54.6291422595809
"15",6.94607090061539,21.6536651253596,23.7588355947762,46.2029861100989,58.7731739569005,69.3063495021405
"16",8.14695487762939,15.9875303222623,24.9863760866742,30.9057021014033,56.4159955159043,58.3992217709433
"17",9.25129723907453,23.3684193988392,31.3527770436036,44.7324595151664,45.7996954268366,59.7011505247772
"18",9.66512828944016,21.7826716657405,28.3577475076938,40.6774138597525,58.3498747139747,67.4089572348237
"19",12.3746034694879,23.8523120067175,29.3761625861867,44.3236136429234,49.1971997523512,66.1752837383274
"20",13.1239075455209,18.3930127077653,28.9458462739411,46.3449805639842,56.3758566157608,61.5975323268132
"21",12.7612752609898,21.2521744964291,32.7687366142032,35.0265121663227,42.8140551309132,62.2724437872642
"22",7.25833124486082,14.4987938707093,29.0093698460957,41.5095541313699,50.8228497701523,68.2844600480127
