"","10","20","30","40","50","60"
"1",11.8481518481518,15.8161015036729,31.1262610241939,40.8467475065417,50.9280247828054,57.2802999021789
"2",8.39815184815185,17.7915667247264,27.656780830149,36.6739965529108,51.3679414529005,61.8944825453541
"3",7.84539904539904,23.9089099812714,32.4542570276831,33.2089445752665,50.3664799038228,56.8799200586928
"4",10.1640137640138,21.0569750999096,35.0083102005841,43.8535492159069,52.7337342760081,62.5242996932832
"5",9.75721778221778,19.0280269539229,29.8926036963952,39.3615803116558,45.771793481638,58.0559510901716
"6",9.3473470973471,23.675086715664,30.7616640123102,33.7272351011376,51.5233945105969,56.4928416868327
"7",5.91837884337884,20.098958014955,25.4902775518171,38.2669166481757,49.0561552186165,60.8548280079319
"8",10.4422244422244,22.7860798554389,28.934898528461,40.6264684384383,54.7555478610045,60.5500438760816
"9",12.0371017871018,23.2974495164489,30.4972885019864,43.1677690915063,51.7469605973128,61.5027595763093
"10",10.1588911088911,19.7362714327557,29.6003807676868,37.4443554926473,44.4552414972263,65.1048651538137
"11",8.68666888666889,19.3588703237089,34.0828310485338,41.3009790432897,48.3566407414571,56.7403500986358
"12",7.72992285492286,24.646576994167,30.5565111002982,45.1960384592253,47.4355065273067,65.816096399326
"13",12.6199522699523,20.0747243209951,31.6852854239545,35.8628403771791,53.6991469228561,53.9823757758919
"14",10.3382561882562,19.056772284025,28.3930087039567,35.3625361836227,49.6367702950553,61.9502903875406
"15",10.2072177822178,19.5701963669467,30.9893958550013,45.9071326114357,52.8940994229264,64.4296175112364
"16",10.2215895215895,21.5749851242277,29.4262787404955,42.9739167621474,52.2983865245133,58.3814498718691
"17",10.7572427572428,15.3017127839168,30.9346587596509,41.7961990475102,55.5366158559552,54.3783963176401
"18",11.5672244422244,21.1407379988041,31.6000932259524,43.3457095707663,52.1223761833326,54.6617638906862
"19",12.2454101454101,20.2470613422449,30.3898763270319,42.2562328285989,51.7180630058577,58.5513303124781
"20",9.00290265290265,21.5376555247509,33.3446606874186,33.8131022926555,45.6599826880668,63.8677958158508
"21",10.2330364080364,19.0852091319594,29.8900468232906,37.5173144495681,46.1588715545582,64.4029896631235
"22",7.89219946719947,21.6896853858397,29.3610838669328,32.4802429903809,49.9989043321919,59.1739393148941
"23",6.70565545565546,22.2308798586721,31.7935708948059,36.7084373286994,44.0107291585962,61.3142905915223
"24",7.69219946719947,20.8435232891981,32.6303877891871,42.7449593559314,57.1984641850186,62.8944876281148
"25",10.3922244422244,21.3377225530148,29.3359066049428,45.6520917736874,55.5236083237955,65.2966927498553
"26",7.34103396603397,19.4811076291737,33.6399579569766,39.2448885997335,47.1066871823647,51.6522703869093
"27",9.06325618825619,19.9632665365461,33.7085400898098,43.1519434293352,50.1580217253895,64.5014604061379
"28",11.0648185148185,19.6503758810507,26.8540948978876,39.3156047553092,44.4158758176327,66.6162898482061
"29",11.4081335331335,21.3715019026562,33.7258365499823,35.644720583757,49.4514172243031,56.5224745981888
"30",8.71362803862804,18.3416223236948,32.9819861034317,43.3597124713361,49.9486002880595,58.5175528985889
"31",7.61837884337884,22.4195116943731,29.5542039788453,35.8640890550209,46.829658717057,56.6478808861238
