"","x"
"1",0.105
"2",0.122
"3",0.108
"4",0.115
"5",0.103
"6",0.11
"7",0.102
"8",0.113
"9",0.124
"10",0.118
"11",0.118
"12",0.116
"13",0.131
"14",0.101
"15",0.128
"16",0.119
"17",0.104
"18",0.094
"19",0.126
"20",0.147
"21",0.122
"22",0.132
"23",0.105
"24",0.108
"25",0.119
"26",0.129
"27",0.128
"28",0.128
"29",0.108
"30",0.122
"31",0.122
"32",0.121
"33",0.116
"34",0.128
"35",0.115
"36",0.116
"37",0.114
"38",0.123
"39",0.111
"40",0.111
"41",0.133
"42",0.146
"43",0.139
"44",0.13
"45",0.124
"46",0.145
"47",0.143
"48",0.138
"49",0.145
"50",0.134
"51",0.136
"52",0.134
"53",0.129
"54",0.139
"55",0.129
"56",0.126
"57",0.131
"58",0.12
"59",0.131
"60",0.15
"61",0.149
"62",0.133
"63",0.15
"64",0.136
"65",0.151
"66",0.155
"67",0.144
"68",0.136
"69",0.123
"70",0.134
"71",0.132
"72",0.145
"73",0.114
"74",0.137
"75",0.152
"76",0.147
"77",0.136
"78",0.144
"79",0.135
"80",0.131
"81",0.14
"82",0.141
"83",0.148
"84",0.134
"85",0.12
"86",0.148
"87",0.154
"88",0.149
"89",0.165
"90",0.147
"91",0.124
"92",0.136
"93",0.13
"94",0.124
"95",0.16
"96",0.146
"97",0.151
"98",0.165
"99",0.142
"100",0.148
"101",0.148
"102",0.172
"103",0.159
"104",0.143
"105",0.152
"106",0.155
"107",0.163
"108",0.144
"109",0.144
"110",0.145
"111",0.153
"112",0.143
"113",0.18
"114",0.15
"115",0.148
"116",0.157
"117",0.15
"118",0.167
"119",0.144
"120",0.167
"121",0.172
"122",0.172
"123",0.174
"124",0.155
"125",0.167
"126",0.159
"127",0.162
"128",0.158
"129",0.149
"130",0.162
"131",0.162
"132",0.152
"133",0.173
"134",0.159
"135",0.148
"136",0.164
"137",0.153
"138",0.156
"139",0.158
"140",0.139
"141",0.153
"142",0.157
"143",0.162
"144",0.179
"145",0.154
"146",0.151
"147",0.162
"148",0.168
"149",0.144
"150",0.181
"151",0.18
"152",0.18
"153",0.154
"154",0.17
"155",0.147
"156",0.162
"157",0.154
"158",0.179
"159",0.148
"160",0.142
"161",0.161
"162",0.16
"163",0.158
"164",0.176
"165",0.178
"166",0.18
"167",0.182
"168",0.167
"169",0.165
"170",0.165
"171",0.178
"172",0.166
"173",0.208
"174",0.15
"175",0.166
"176",0.179
"177",0.174
"178",0.16
"179",0.192
"180",0.166
"181",0.175
"182",0.15
"183",0.185
"184",0.167
"185",0.159
"186",0.182
"187",0.159
"188",0.173
"189",0.16
"190",0.168
"191",0.175
"192",0.169
"193",0.174
"194",0.146
"195",0.18
"196",0.186
"197",0.157
"198",0.172
"199",0.163
"200",0.183
"201",0.152
"202",0.189
"203",0.147
"204",0.168
"205",0.175
"206",0.153
"207",0.165
"208",0.157
"209",0.175
"210",0.171
"211",0.174
"212",0.178
"213",0.174
"214",0.184
"215",0.158
"216",0.184
"217",0.165
"218",0.152
"219",0.175
"220",0.166
"221",0.17
"222",0.177
"223",0.168
"224",0.152
"225",0.173
"226",0.154
"227",0.172
"228",0.178
"229",0.155
"230",0.171
"231",0.153
"232",0.157
"233",0.177
"234",0.168
"235",0.157
"236",0.174
"237",0.167
"238",0.174
"239",0.142
"240",0.156
"241",0.184
"242",0.172
"243",0.182
"244",0.171
"245",0.168
"246",0.167
"247",0.162
"248",0.163
"249",0.178
"250",0.174
"251",0.173
"252",0.166
"253",0.184
"254",0.178
"255",0.162
"256",0.174
"257",0.175
"258",0.177
"259",0.167
"260",0.163
"261",0.187
"262",0.178
"263",0.183
"264",0.179
"265",0.177
"266",0.176
"267",0.168
"268",0.152
"269",0.156
"270",0.174
"271",0.147
"272",0.145
"273",0.165
"274",0.187
"275",0.176
"276",0.167
"277",0.165
"278",0.17
"279",0.172
"280",0.187
"281",0.16
"282",0.185
"283",0.169
"284",0.176
"285",0.182
"286",0.157
"287",0.157
"288",0.173
"289",0.167
"290",0.162
"291",0.188
"292",0.167
"293",0.151
"294",0.153
"295",0.17
"296",0.168
"297",0.176
"298",0.181
"299",0.171
"300",0.17
"301",0.167
"302",0.164
"303",0.163
"304",0.173
"305",0.178
"306",0.156
"307",0.175
"308",0.163
"309",0.16
"310",0.157
"311",0.181
"312",0.165
"313",0.178
"314",0.187
"315",0.181
"316",0.178
"317",0.166
"318",0.178
"319",0.18
"320",0.17
"321",0.17
"322",0.178
"323",0.158
"324",0.145
"325",0.17
"326",0.176
"327",0.164
"328",0.169
"329",0.172
"330",0.151
"331",0.168
"332",0.168
"333",0.165
"334",0.162
"335",0.174
"336",0.169
"337",0.168
"338",0.178
"339",0.155
"340",0.143
"341",0.162
"342",0.163
"343",0.152
"344",0.159
"345",0.175
"346",0.164
"347",0.165
"348",0.149
"349",0.172
"350",0.175
"351",0.164
"352",0.175
"353",0.15
"354",0.166
"355",0.154
"356",0.151
"357",0.141
"358",0.162
"359",0.149
"360",0.168
"361",0.167
"362",0.164
"363",0.155
"364",0.154
"365",0.157
"366",0.187
"367",0.141
"368",0.176
"369",0.176
"370",0.156
"371",0.164
"372",0.175
"373",0.152
"374",0.176
"375",0.156
"376",0.133
"377",0.159
"378",0.147
"379",0.158
"380",0.156
"381",0.173
"382",0.164
"383",0.16
"384",0.155
"385",0.183
"386",0.16
"387",0.18
"388",0.164
"389",0.148
"390",0.135
"391",0.161
"392",0.167
"393",0.155
"394",0.147
"395",0.156
"396",0.165
"397",0.169
"398",0.164
"399",0.166
"400",0.151
"401",0.161
"402",0.154
"403",0.158
"404",0.143
"405",0.156
"406",0.161
"407",0.158
"408",0.158
"409",0.156
"410",0.15
"411",0.156
"412",0.135
"413",0.167
"414",0.148
"415",0.161
"416",0.171
"417",0.164
"418",0.161
"419",0.172
"420",0.166
"421",0.175
"422",0.155
"423",0.175
"424",0.137
"425",0.154
"426",0.163
"427",0.149
"428",0.155
"429",0.163
"430",0.136
"431",0.137
"432",0.142
"433",0.154
"434",0.148
"435",0.166
"436",0.156
"437",0.144
"438",0.155
"439",0.145
"440",0.146
"441",0.121
"442",0.156
"443",0.149
"444",0.171
"445",0.151
"446",0.134
"447",0.155
"448",0.16
"449",0.142
"450",0.127
"451",0.163
"452",0.145
"453",0.149
"454",0.149
"455",0.141
"456",0.142
"457",0.141
"458",0.162
"459",0.145
"460",0.158
"461",0.161
"462",0.147
"463",0.153
"464",0.167
"465",0.154
"466",0.167
"467",0.142
"468",0.142
"469",0.151
"470",0.139
"471",0.175
"472",0.128
"473",0.146
"474",0.159
"475",0.135
"476",0.141
"477",0.138
"478",0.14
"479",0.163
"480",0.163
"481",0.147
"482",0.154
"483",0.144
"484",0.154
"485",0.135
"486",0.141
"487",0.144
"488",0.146
"489",0.147
"490",0.147
"491",0.137
"492",0.148
"493",0.141
"494",0.145
"495",0.123
"496",0.139
"497",0.138
"498",0.121
"499",0.149
"500",0.136
"501",0.149
"502",0.121
"503",0.165
"504",0.148
"505",0.152
"506",0.161
"507",0.135
"508",0.143
"509",0.135
"510",0.136
"511",0.144
"512",0.136
"513",0.134
"514",0.139
"515",0.149
"516",0.128
"517",0.149
"518",0.137
"519",0.133
"520",0.148
"521",0.146
"522",0.13
"523",0.154
"524",0.15
"525",0.131
"526",0.125
"527",0.134
"528",0.118
"529",0.123
"530",0.139
"531",0.124
"532",0.136
"533",0.136
"534",0.132
"535",0.124
"536",0.124
"537",0.145
"538",0.111
"539",0.12
"540",0.123
"541",0.133
"542",0.14
"543",0.125
"544",0.149
"545",0.137
"546",0.122
"547",0.149
"548",0.126
"549",0.154
"550",0.125
"551",0.144
"552",0.126
"553",0.134
"554",0.117
"555",0.122
"556",0.118
"557",0.135
"558",0.126
"559",0.15
"560",0.134
"561",0.132
"562",0.126
"563",0.143
"564",0.134
"565",0.141
"566",0.148
"567",0.126
"568",0.127
"569",0.138
