"x"
"1",0.2067
"2",0.2115
"3",0.2121
"4",0.2215
"5",0.2142
"6",0.2182
"7",0.211
"8",0.2136
"9",0.2229
"10",0.2303
"11",0.2281
"12",0.2354
"13",0.2365
"14",0.2277
"15",0.2344
"16",0.2316
"17",0.2453
"18",0.2429
"19",0.2459
"20",0.2492
"21",0.245
"22",0.2552
"23",0.2524
"24",0.2621
"25",0.2552
"26",0.2645
"27",0.2652
"28",0.2691
"29",0.2726
"30",0.2664
"31",0.2826
"32",0.2788
"33",0.278
"34",0.282
"35",0.2886
"36",0.2874
"37",0.2852
"38",0.2947
"39",0.2942
"40",0.2978
"41",0.2991
"42",0.3056
"43",0.303
"44",0.3263
"45",0.3175
"46",0.3101
"47",0.316
"48",0.3189
"49",0.3314
"50",0.3195
"51",0.3365
"52",0.3322
"53",0.3362
"54",0.3392
"55",0.3466
"56",0.3459
"57",0.3392
"58",0.3456
"59",0.3502
"60",0.3529
"61",0.36
"62",0.3624
"63",0.3659
"64",0.3644
"65",0.3701
"66",0.3696
"67",0.3821
"68",0.3786
"69",0.3809
"70",0.3751
"71",0.3861
"72",0.3834
"73",0.3933
"74",0.3962
"75",0.3926
"76",0.3982
"77",0.3984
"78",0.4085
"79",0.4071
"80",0.4065
"81",0.4115
"82",0.4168
"83",0.418
"84",0.4263
"85",0.4353
"86",0.4323
"87",0.4327
"88",0.4365
"89",0.4246
"90",0.4359
"91",0.4432
"92",0.4548
"93",0.4488
"94",0.4479
"95",0.4592
"96",0.46
"97",0.4553
"98",0.4715
"99",0.4654
"100",0.4672
"101",0.472
"102",0.4776
"103",0.484
"104",0.4811
"105",0.4942
"106",0.4909
"107",0.4939
"108",0.4952
"109",0.4978
"110",0.4956
"111",0.5032
"112",0.508
"113",0.5035
"114",0.5039
"115",0.5226
"116",0.5185
"117",0.5161
"118",0.5203
"119",0.5267
"120",0.5267
"121",0.527
"122",0.5351
"123",0.5365
"124",0.5362
"125",0.55
"126",0.5532
"127",0.5421
"128",0.5603
"129",0.5506
"130",0.5503
"131",0.5597
"132",0.5597
"133",0.5776
"134",0.5697
"135",0.5702
"136",0.5663
"137",0.5767
"138",0.5871
"139",0.5766
"140",0.5823
"141",0.5843
"142",0.5946
"143",0.5857
"144",0.5974
"145",0.6059
"146",0.6073
"147",0.5998
"148",0.6092
"149",0.6189
"150",0.6007
"151",0.6168
"152",0.6223
"153",0.6246
"154",0.623
"155",0.6297
"156",0.6289
"157",0.6307
"158",0.6357
"159",0.6435
"160",0.6456
"161",0.6481
"162",0.6409
"163",0.642
"164",0.6447
"165",0.6509
"166",0.6534
"167",0.6665
"168",0.653
"169",0.659
"170",0.661
"171",0.6772
"172",0.6756
"173",0.6762
"174",0.6752
"175",0.6789
"176",0.6781
"177",0.6863
"178",0.6805
"179",0.6778
"180",0.6838
"181",0.6919
"182",0.6966
"183",0.6953
"184",0.7108
"185",0.7076
"186",0.7091
"187",0.701
"188",0.7063
"189",0.7165
"190",0.7067
"191",0.7177
"192",0.7239
"193",0.7251
"194",0.7233
"195",0.7235
"196",0.7367
"197",0.7417
"198",0.7379
"199",0.7333
"200",0.737
"201",0.7394
"202",0.7425
"203",0.7402
"204",0.7563
"205",0.7556
"206",0.7532
"207",0.7542
"208",0.7544
"209",0.7545
"210",0.7591
"211",0.7633
"212",0.7709
"213",0.7634
"214",0.76
"215",0.7748
"216",0.7732
"217",0.7779
"218",0.7839
"219",0.7817
"220",0.7857
"221",0.7807
"222",0.7804
"223",0.7859
"224",0.7896
"225",0.7864
"226",0.7936
"227",0.7924
"228",0.803
"229",0.8079
"230",0.8036
"231",0.8104
"232",0.8074
"233",0.7999
"234",0.8106
"235",0.805
"236",0.8126
"237",0.8199
"238",0.8216
"239",0.8187
"240",0.8187
"241",0.8147
"242",0.814
"243",0.8211
"244",0.826
"245",0.8288
"246",0.8316
"247",0.8382
"248",0.8286
"249",0.8435
"250",0.842
"251",0.8419
"252",0.8386
"253",0.8405
"254",0.8459
"255",0.8497
"256",0.8444
"257",0.8501
"258",0.8513
"259",0.8569
"260",0.8496
"261",0.8563
"262",0.8574
"263",0.8639
"264",0.8625
"265",0.8607
"266",0.8664
"267",0.865
"268",0.8622
"269",0.8648
"270",0.8651
"271",0.8599
"272",0.8694
"273",0.8744
"274",0.8774
"275",0.8734
"276",0.8827
"277",0.8869
"278",0.8792
"279",0.8711
"280",0.8803
"281",0.8814
"282",0.8841
"283",0.8878
"284",0.8831
"285",0.886
"286",0.8898
"287",0.8892
"288",0.8946
"289",0.8936
"290",0.8907
"291",0.8951
"292",0.8943
"293",0.8924
"294",0.8994
"295",0.9027
"296",0.9058
"297",0.9025
"298",0.9005
"299",0.9066
"300",0.9077
"301",0.907
"302",0.9083
"303",0.9069
"304",0.9099
"305",0.9115
"306",0.9102
"307",0.9103
"308",0.9188
"309",0.9162
"310",0.9127
"311",0.914
"312",0.9193
"313",0.9189
"314",0.9206
"315",0.9177
"316",0.92
"317",0.9203
"318",0.92
"319",0.9226
"320",0.9232
"321",0.9329
"322",0.9267
"323",0.928
"324",0.9328
"325",0.9294
"326",0.9278
"327",0.9313
"328",0.9336
"329",0.9334
"330",0.9336
"331",0.9328
"332",0.9363
"333",0.9368
"334",0.9373
"335",0.9395
"336",0.9379
"337",0.9419
"338",0.9434
"339",0.9434
"340",0.9466
"341",0.9455
"342",0.9479
"343",0.9442
"344",0.95
"345",0.9479
"346",0.9497
"347",0.9464
"348",0.95
"349",0.9479
"350",0.9506
"351",0.9495
"352",0.949
"353",0.9517
"354",0.9497
"355",0.9516
"356",0.9546
"357",0.954
"358",0.9541
"359",0.9529
"360",0.956
"361",0.9532
"362",0.9566
"363",0.9567
"364",0.9559
"365",0.9574
"366",0.9596
"367",0.9581
"368",0.9588
"369",0.9625
"370",0.9592
"371",0.9632
"372",0.9594
"373",0.9624
"374",0.9639
"375",0.9639
"376",0.9641
"377",0.964
"378",0.9666
"379",0.9667
"380",0.9644
"381",0.9662
"382",0.9687
"383",0.9669
"384",0.9669
"385",0.969
"386",0.9683
"387",0.9663
"388",0.972
"389",0.9706
"390",0.972
"391",0.9719
"392",0.9702
"393",0.9701
"394",0.9702
"395",0.9715
"396",0.9742
"397",0.9754
"398",0.9738
"399",0.9716
"400",0.9755
"401",0.9723
"402",0.975
"403",0.9744
"404",0.9765
"405",0.9742
"406",0.9794
"407",0.9776
"408",0.9753
"409",0.9758
"410",0.9778
"411",0.9774
"412",0.9771
"413",0.9776
"414",0.9799
"415",0.9775
"416",0.9785
"417",0.98
"418",0.9804
"419",0.9822
"420",0.9808
"421",0.9799
"422",0.9826
"423",0.98
"424",0.9813
"425",0.9811
"426",0.9844
"427",0.9838
"428",0.9844
"429",0.9824
"430",0.9833
"431",0.985
"432",0.9836
"433",0.9849
"434",0.9849
"435",0.9847
"436",0.9849
"437",0.9861
"438",0.989
"439",0.9851
"440",0.9854
"441",0.9852
"442",0.9877
"443",0.986
"444",0.986
"445",0.9871
"446",0.9885
"447",0.9866
"448",0.9885
"449",0.9903
"450",0.9875
"451",0.9858
"452",0.9875
"453",0.9873
"454",0.989
"455",0.9868
"456",0.9879
"457",0.9888
"458",0.9903
"459",0.9888
"460",0.9881
"461",0.9898
"462",0.9887
"463",0.9911
"464",0.9886
"465",0.9902
"466",0.9909
"467",0.9898
"468",0.9901
"469",0.9889
"470",0.9933
"471",0.993
"472",0.9918
"473",0.9917
"474",0.9924
"475",0.9929
"476",0.993
"477",0.992
"478",0.9926
"479",0.9925
"480",0.9908
"481",0.9932
"482",0.994
"483",0.9928
"484",0.9929
"485",0.9923
"486",0.992
"487",0.9923
"488",0.9917
"489",0.9933
"490",0.9933
"491",0.9931
"492",0.9945
"493",0.993
"494",0.9939
"495",0.9933
"496",0.9954
"497",0.9938
"498",0.9933
"499",0.9946
"500",0.995
"501",0.994
"502",0.9946
"503",0.9938
"504",0.9937
"505",0.9953
"506",0.9946
"507",0.9962
"508",0.9953
"509",0.9952
"510",0.9945
"511",0.9957
"512",0.9949
"513",0.9945
"514",0.9952
"515",0.9952
"516",0.9956
"517",0.9973
"518",0.9962
"519",0.9962
"520",0.9957
"521",0.996
"522",0.9962
"523",0.9958
"524",0.9979
"525",0.9958
"526",0.9961
"527",0.9956
"528",0.9962
"529",0.9963
"530",0.9962
"531",0.9975
"532",0.9977
"533",0.9962
"534",0.998
"535",0.9973
"536",0.9975
"537",0.9965
"538",0.9981
"539",0.9966
"540",0.9968
"541",0.9975
"542",0.9969
"543",0.9977
"544",0.9978
"545",0.9978
"546",0.9986
"547",0.9977
"548",0.9974
"549",0.9975
"550",0.9981
"551",0.9977
"552",0.9971
"553",0.9984
"554",0.9987
"555",0.9976
"556",0.9985
"557",0.9971
"558",0.9973
"559",0.9983
"560",0.9982
"561",0.9987
"562",0.9983
"563",0.9984
"564",0.9978
"565",0.9986
"566",0.9986
"567",0.9988
"568",0.9981
"569",0.9979
"570",0.9978
"571",0.9991
"572",0.9982
"573",0.9982
"574",0.9986
"575",0.9984
"576",0.999
"577",0.9983
"578",0.9983
"579",0.9992
"580",0.9982
"581",0.9981
"582",0.9986
"583",0.9988
"584",0.999
"585",0.9987
"586",0.9988
"587",0.9989
"588",0.9988
"589",0.9985
"590",0.999
"591",0.9986
"592",0.999
"593",0.9988
"594",0.9992
"595",0.9991
"596",0.9985
"597",0.999
"598",0.9988
"599",0.9991
"600",0.9991
"601",0.9994
"602",0.9992
"603",0.9996
"604",0.9989
"605",0.9995
"606",0.9989
"607",0.9989
"608",0.999
"609",0.9995
"610",0.9995
"611",0.9992
"612",0.9996
"613",0.9997
"614",0.9994
"615",0.9992
"616",0.9994
"617",0.9995
"618",0.9998
"619",0.9998
"620",0.9994
"621",0.9996
"622",0.9994
"623",0.9995
"624",0.9994
"625",0.9994
"626",0.9991
"627",0.9992
"628",0.9994
"629",0.9993
"630",0.9996
"631",0.9997
"632",0.9995
"633",0.9995
"634",0.9996
"635",0.9995
"636",0.9992
"637",0.9996
"638",0.9998
"639",0.9995
"640",0.9997
"641",0.9996
"642",0.9994
"643",0.9994
"644",0.9998
"645",0.9997
"646",0.9995
"647",0.9996
"648",0.9997
"649",0.9994
"650",0.9995
"651",0.9996
"652",0.9998
"653",0.9996
"654",0.9999
"655",0.9999
"656",0.9998
"657",0.9996
"658",0.9999
"659",0.9998
