"x"
"1",0.1618
"2",0.1683
"3",0.1702
"4",0.1697
"5",0.1784
"6",0.1766
"7",0.1782
"8",0.1921
"9",0.1846
"10",0.1919
"11",0.1971
"12",0.2046
"13",0.2048
"14",0.2073
"15",0.2078
"16",0.2163
"17",0.2198
"18",0.2315
"19",0.2296
"20",0.2357
"21",0.2378
"22",0.2461
"23",0.2437
"24",0.2415
"25",0.2531
"26",0.2613
"27",0.2664
"28",0.2661
"29",0.263
"30",0.2679
"31",0.2759
"32",0.2935
"33",0.2872
"34",0.286
"35",0.2907
"36",0.3037
"37",0.3062
"38",0.3089
"39",0.3099
"40",0.3182
"41",0.3193
"42",0.3305
"43",0.325
"44",0.3373
"45",0.3317
"46",0.34
"47",0.351
"48",0.3473
"49",0.3455
"50",0.3588
"51",0.3637
"52",0.3623
"53",0.3784
"54",0.3781
"55",0.3764
"56",0.3824
"57",0.3834
"58",0.38
"59",0.3943
"60",0.3979
"61",0.4045
"62",0.406
"63",0.4079
"64",0.4117
"65",0.4099
"66",0.4156
"67",0.4279
"68",0.4248
"69",0.4217
"70",0.4411
"71",0.4345
"72",0.4352
"73",0.4447
"74",0.4453
"75",0.4482
"76",0.4661
"77",0.4718
"78",0.4615
"79",0.467
"80",0.4719
"81",0.4702
"82",0.4795
"83",0.4798
"84",0.487
"85",0.4951
"86",0.4931
"87",0.5014
"88",0.4968
"89",0.4999
"90",0.4996
"91",0.5097
"92",0.5103
"93",0.5237
"94",0.5172
"95",0.5188
"96",0.5225
"97",0.5393
"98",0.5398
"99",0.5383
"100",0.5358
"101",0.5416
"102",0.549
"103",0.5549
"104",0.5542
"105",0.5595
"106",0.5554
"107",0.5635
"108",0.5717
"109",0.5664
"110",0.5763
"111",0.5718
"112",0.5702
"113",0.5829
"114",0.5832
"115",0.5854
"116",0.5874
"117",0.5909
"118",0.5924
"119",0.6012
"120",0.5988
"121",0.6123
"122",0.6088
"123",0.6079
"124",0.6088
"125",0.6218
"126",0.6165
"127",0.6204
"128",0.6266
"129",0.6185
"130",0.6284
"131",0.634
"132",0.6374
"133",0.6358
"134",0.6397
"135",0.642
"136",0.6475
"137",0.6521
"138",0.6574
"139",0.6438
"140",0.6492
"141",0.6626
"142",0.6642
"143",0.6651
"144",0.6746
"145",0.6654
